date,sku_id,region,units_ordered,price_usd,holiday_peak_flag,prime_event_flag,marketing_push_flag,weather_disruption_index,year,month,quarter,week_number,day_of_week,year_week,is_weekend
2024-11-27,SKU-101663,North,47.0,190.05,0,0,0,0.41,2024,11,4,48,2,2024-W48,0
2024-09-29,SKU-101664,East,35.0,33.44,0,1,0,-0.52,2024,9,3,39,6,2024-W39,1
2024-11-12,SKU-101665,South,25.0,104.7,0,0,0,0.15,2024,11,4,46,1,2024-W46,0
2024-10-29,SKU-101666,North,45.0,94.94,0,0,0,-0.38,2024,10,4,44,1,2024-W44,0
2024-11-19,SKU-101667,North,24.0,103.89,0,0,0,1.38,2024,11,4,47,1,2024-W47,0
2024-09-26,SKU-101668,South,21.0,131.93,0,1,0,-0.39,2024,9,3,39,3,2024-W39,0
2025-04-05,SKU-101669,East,60.0,126.23,0,0,0,-0.69,2025,4,2,14,5,2025-W14,1
2024-10-19,SKU-101670,North,44.0,32.12,0,0,0,-0.15,2024,10,4,42,5,2024-W42,1
2025-06-20,SKU-101671,West,28.0,145.32,0,0,0,0.53,2025,6,2,25,4,2025-W25,0
2024-11-29,SKU-101672,South,16.0,128.36,0,0,0,1.69,2024,11,4,48,4,2024-W48,0
2024-11-30,SKU-101673,South,46.0,43.68,0,0,0,-0.75,2024,11,4,48,5,2024-W48,1
2025-06-11,SKU-101674,North,39.0,110.71,0,0,0,0.3,2025,6,2,24,2,2025-W24,0
2025-08-13,SKU-101675,East,46.0,182.17,0,0,0,1.12,2025,8,3,33,2,2025-W33,0
2025-07-09,SKU-101676,South,30.0,121.27,0,0,0,0.48,2025,7,3,28,2,2025-W28,0
2025-06-03,SKU-101677,North,46.0,163.98,0,0,0,-0.39,2025,6,2,23,1,2025-W23,0
2025-04-24,SKU-101678,North,51.0,31.06,0,0,0,0.58,2025,4,2,17,3,2025-W17,0
2024-10-01,SKU-101679,South,42.0,33.22,0,1,0,-0.09,2024,10,4,40,1,2024-W40,0
2025-09-02,SKU-101680,North,48.0,168.09,0,0,0,-0.01,2025,9,3,36,1,2025-W36,0
2025-01-05,SKU-101681,West,44.0,100.84,0,0,0,0.12,2025,1,1,1,6,2025-W01,1
2024-11-11,SKU-101682,East,41.0,188.44,0,0,0,1.26,2024,11,4,46,0,2024-W46,0
2025-02-06,SKU-101683,East,76.0,96.45,1,0,1,1.25,2025,2,1,6,3,2025-W06,0
2025-01-21,SKU-101684,South,40.0,179.1,1,0,0,0.68,2025,1,1,4,1,2025-W04,0
2025-04-12,SKU-101685,South,64.0,200.57,0,0,0,0.48,2025,4,2,15,5,2025-W15,1
2025-05-18,SKU-101686,East,55.0,149.12,0,0,0,1.44,2025,5,2,20,6,2025-W20,1
2025-03-19,SKU-101687,South,49.0,162.41,0,0,0,1.67,2025,3,1,12,2,2025-W12,0
2025-09-05,SKU-101688,South,27.0,124.04,0,0,0,-0.07,2025,9,3,36,4,2025-W36,0
2025-02-27,SKU-101689,East,59.0,160.89,1,0,0,-2.9,2025,2,1,9,3,2025-W09,0
2025-04-24,SKU-101690,West,70.0,41.12,0,0,0,-1.22,2025,4,2,17,3,2025-W17,0
2025-08-25,SKU-101691,West,79.0,180.75,0,0,1,0.11,2025,8,3,35,0,2025-W35,0
2025-07-17,SKU-101692,East,68.0,167.59,0,0,0,1.12,2025,7,3,29,3,2025-W29,0
2025-01-16,SKU-101693,East,29.0,153.52,1,0,0,-0.47,2025,1,1,3,3,2025-W03,0
2024-12-17,SKU-101694,East,29.0,82.85,0,0,0,0.9,2024,12,4,51,1,2024-W51,0
2024-12-05,SKU-101695,North,27.0,128.61,0,0,0,-0.41,2024,12,4,49,3,2024-W49,0
2025-09-02,SKU-101696,North,62.0,74.75,0,0,0,-0.01,2025,9,3,36,1,2025-W36,0
2025-04-27,SKU-101697,South,50.0,105.95,0,0,1,0.41,2025,4,2,17,6,2025-W17,1
2025-04-21,SKU-101698,South,26.0,82.68,0,0,0,1.46,2025,4,2,17,0,2025-W17,0
2025-02-17,SKU-101699,North,23.0,133.59,1,0,0,0.76,2025,2,1,8,0,2025-W08,0
2024-09-13,SKU-101700,East,37.0,183.34,0,1,0,-0.31,2024,9,3,37,4,2024-W37,0
2025-03-21,SKU-101701,West,24.0,193.2,0,0,0,0.55,2025,3,1,12,4,2025-W12,0
2025-05-02,SKU-101702,East,70.0,94.3,0,0,0,-1.41,2025,5,2,18,4,2025-W18,0
2025-08-28,SKU-101703,South,42.0,33.13,0,0,0,-0.8,2025,8,3,35,3,2025-W35,0
2025-08-27,SKU-101704,North,41.0,150.68,0,0,0,-0.63,2025,8,3,35,2,2025-W35,0
2025-03-11,SKU-101705,North,47.0,32.29,1,0,0,1.68,2025,3,1,11,1,2025-W11,0
2025-02-08,SKU-101706,South,25.0,181.36,1,0,0,1.45,2025,2,1,6,5,2025-W06,1
2025-04-21,SKU-101707,West,55.0,33.2,0,0,0,2.1,2025,4,2,17,0,2025-W17,0
2025-05-21,SKU-101708,West,81.0,91.16,0,0,0,1.04,2025,5,2,21,2,2025-W21,0
2024-11-08,SKU-101709,North,38.0,157.01,0,0,0,1.3,2024,11,4,45,4,2024-W45,0
2025-01-27,SKU-101710,South,34.0,85.33,1,0,0,0.9,2025,1,1,5,0,2025-W05,0
2025-04-20,SKU-101711,East,74.0,200.83,0,0,0,0.69,2025,4,2,16,6,2025-W16,1
2024-10-06,SKU-101712,East,48.0,192.21,0,1,0,1.25,2024,10,4,40,6,2024-W40,1
2024-10-30,SKU-101713,South,46.0,163.03,0,0,0,0.42,2024,10,4,44,2,2024-W44,0
2025-02-05,SKU-101714,East,67.0,190.28,1,0,0,-0.38,2025,2,1,6,2,2025-W06,0
2024-10-13,SKU-101715,North,59.0,74.84,0,0,0,0.35,2024,10,4,41,6,2024-W41,1
2024-11-17,SKU-101716,North,24.0,155.25,0,0,0,-3.5,2024,11,4,46,6,2024-W46,1
2025-06-02,SKU-101717,East,39.0,120.22,0,0,0,0.66,2025,6,2,23,0,2025-W23,0
2024-12-22,SKU-101718,North,18.0,107.39,0,0,0,-0.49,2024,12,4,51,6,2024-W51,1
2025-02-20,SKU-101719,North,67.0,155.28,1,0,0,-0.68,2025,2,1,8,3,2025-W08,0
2025-04-16,SKU-101720,South,34.0,165.76,0,0,0,0.0,2025,4,2,16,2,2025-W16,0
2024-11-10,SKU-101721,East,62.0,147.62,0,0,0,0.47,2024,11,4,45,6,2024-W45,1
2024-09-16,SKU-101722,West,66.0,161.71,0,1,0,1.54,2024,9,3,38,0,2024-W38,0
2024-10-02,SKU-101723,North,94.0,44.22,0,1,1,1.77,2024,10,4,40,2,2024-W40,0
2025-04-25,SKU-101724,East,31.0,138.28,0,0,0,-1.22,2025,4,2,17,4,2025-W17,0
2024-10-06,SKU-101725,South,47.0,79.42,0,1,0,1.25,2024,10,4,40,6,2024-W40,1
2025-09-09,SKU-101726,North,54.0,74.86,0,0,0,-0.05,2025,9,3,37,1,2025-W37,0
2025-01-12,SKU-101727,East,37.0,124.29,1,0,0,-0.04,2025,1,1,2,6,2025-W02,1
2025-08-06,SKU-101728,North,56.0,192.31,0,0,0,-0.09,2025,8,3,32,2,2025-W32,0
2024-10-15,SKU-101729,South,33.0,123.16,0,0,0,1.2,2024,10,4,42,1,2024-W42,0
2024-10-07,SKU-101730,West,33.0,108.3,0,1,0,1.25,2024,10,4,41,0,2024-W41,0
2025-08-12,SKU-101731,South,49.0,190.81,0,0,0,0.52,2025,8,3,33,1,2025-W33,0
2025-04-30,SKU-101732,West,44.0,189.2,0,0,0,1.56,2025,4,2,18,2,2025-W18,0
2024-11-02,SKU-101733,West,27.0,185.0,0,0,0,0.2,2024,11,4,44,5,2024-W44,1
2024-09-15,SKU-101734,South,61.0,40.7,0,1,0,-0.31,2024,9,3,37,6,2024-W37,1
2025-02-06,SKU-101735,North,35.0,197.25,1,0,0,-0.38,2025,2,1,6,3,2025-W06,0
2024-10-10,SKU-101736,East,38.0,126.99,0,1,0,-1.09,2024,10,4,41,3,2024-W41,0
2025-02-15,SKU-101737,West,54.0,96.44,1,0,0,0.39,2025,2,1,7,5,2025-W07,1
2025-08-17,SKU-101738,South,29.0,124.26,0,0,0,0.98,2025,8,3,33,6,2025-W33,1
2024-10-30,SKU-101739,North,32.0,32.14,0,0,0,1.08,2024,10,4,44,2,2024-W44,0
2024-11-21,SKU-101740,West,23.0,160.25,0,0,0,1.58,2024,11,4,47,3,2024-W47,0
2025-04-10,SKU-101741,North,46.0,32.55,0,0,0,-1.43,2025,4,2,15,3,2025-W15,0
2024-11-26,SKU-101742,East,44.0,178.42,0,0,0,0.82,2024,11,4,48,1,2024-W48,0
2025-09-10,SKU-101743,East,66.0,98.19,0,0,0,-0.05,2025,9,3,37,2,2025-W37,0
2024-12-07,SKU-101744,West,23.0,109.76,0,0,0,-0.41,2024,12,4,49,5,2024-W49,1
2025-06-05,SKU-101745,West,41.0,90.72,0,0,0,1.23,2025,6,2,23,3,2025-W23,0
2024-11-08,SKU-101746,West,32.0,32.9,0,0,0,0.55,2024,11,4,45,4,2024-W45,0
2024-10-12,SKU-101747,West,37.0,180.77,0,0,0,-0.44,2024,10,4,41,5,2024-W41,1
2025-04-18,SKU-101748,North,33.0,32.35,0,0,0,1.67,2025,4,2,16,4,2025-W16,0
2024-10-31,SKU-101749,North,38.0,168.36,0,0,0,0.42,2024,10,4,44,3,2024-W44,0
2024-10-20,SKU-101750,East,56.0,175.15,0,0,0,-0.41,2024,10,4,42,6,2024-W42,1
2025-04-19,SKU-101751,West,36.0,33.35,0,0,0,-2.06,2025,4,2,16,5,2025-W16,1
2025-01-11,SKU-101752,West,43.0,31.41,0,0,0,0.98,2025,1,1,2,5,2025-W02,1
2025-09-05,SKU-101753,West,24.0,83.04,0,0,0,-0.01,2025,9,3,36,4,2025-W36,0
2025-09-06,SKU-101754,North,67.0,73.61,0,0,0,0.18,2025,9,3,36,5,2025-W36,1
2025-06-21,SKU-101755,West,40.0,127.25,0,0,0,1.55,2025,6,2,25,5,2025-W25,1
2025-06-30,SKU-101756,South,56.0,92.0,0,0,0,1.23,2025,6,2,27,0,2025-W27,0
2025-02-06,SKU-101757,South,46.0,174.82,1,0,0,1.31,2025,2,1,6,3,2025-W06,0
2024-12-03,SKU-101758,North,40.0,201.82,0,0,0,1.69,2024,12,4,49,1,2024-W49,0
2024-09-13,SKU-101759,East,44.0,119.92,0,1,0,-1.1,2024,9,3,37,4,2024-W37,0
2025-09-07,SKU-101760,East,29.0,86.88,0,0,0,0.39,2025,9,3,36,6,2025-W36,1
2025-08-29,SKU-101761,East,58.0,163.96,0,0,0,-0.63,2025,8,3,35,4,2025-W35,0
2024-11-21,SKU-101762,West,33.0,33.69,0,0,0,-0.27,2024,11,4,47,3,2024-W47,0
2025-04-29,SKU-101763,South,43.0,44.29,0,0,0,0.71,2025,4,2,18,1,2025-W18,0
2024-10-10,SKU-101764,North,50.0,90.44,0,1,0,1.24,2024,10,4,41,3,2024-W41,0
2025-08-23,SKU-101765,West,39.0,31.45,0,0,0,-1.73,2025,8,3,34,5,2025-W34,1
2025-02-23,SKU-101766,North,50.0,165.79,1,0,0,-0.82,2025,2,1,8,6,2025-W08,1
2024-10-17,SKU-101767,North,23.0,179.83,0,0,0,0.48,2024,10,4,42,3,2024-W42,0
2024-11-11,SKU-101768,North,47.0,94.0,0,0,0,-2.08,2024,11,4,46,0,2024-W46,0
2024-09-18,SKU-101769,West,37.0,155.63,0,1,0,1.54,2024,9,3,38,2,2024-W38,0
2024-10-10,SKU-101770,East,54.0,32.65,0,1,0,1.24,2024,10,4,41,3,2024-W41,0
2025-07-23,SKU-101771,South,44.0,33.36,0,0,0,0.31,2025,7,3,30,2,2025-W30,0
2025-07-30,SKU-101772,North,56.0,181.06,0,0,0,0.33,2025,7,3,31,2,2025-W31,0
2025-03-25,SKU-101773,North,37.0,186.61,0,0,0,0.59,2025,3,1,13,1,2025-W13,0
2025-01-27,SKU-101774,North,30.0,131.02,1,0,0,0.7,2025,1,1,5,0,2025-W05,0
2025-02-18,SKU-101775,South,20.0,156.33,1,0,0,-2.62,2025,2,1,8,1,2025-W08,0
2025-01-28,SKU-101776,South,40.0,96.44,1,0,0,0.7,2025,1,1,5,1,2025-W05,0
2025-02-25,SKU-101777,West,48.0,98.98,1,0,0,0.42,2025,2,1,9,1,2025-W09,0
2025-08-23,SKU-101778,South,26.0,82.42,0,0,0,-0.03,2025,8,3,34,5,2025-W34,1
2025-08-11,SKU-101779,East,41.0,108.88,0,0,0,1.3,2025,8,3,33,0,2025-W33,0
2025-09-09,SKU-101780,North,70.0,43.85,0,0,0,-0.07,2025,9,3,37,1,2025-W37,0
2025-01-24,SKU-101781,North,27.0,132.38,1,0,0,-0.61,2025,1,1,4,4,2025-W04,0
2024-11-08,SKU-101782,North,43.0,152.82,0,0,0,1.1,2024,11,4,45,4,2024-W45,0
2025-01-10,SKU-101783,South,23.0,105.64,0,0,0,1.28,2025,1,1,2,4,2025-W02,0
2025-06-13,SKU-101784,South,71.0,78.88,0,0,0,-0.46,2025,6,2,24,4,2025-W24,0
2025-06-06,SKU-101785,North,61.0,162.46,0,0,0,-1.3,2025,6,2,23,4,2025-W23,0
2025-02-03,SKU-101786,West,26.0,122.94,1,0,0,-0.31,2025,2,1,6,0,2025-W06,0
2025-04-16,SKU-101787,North,35.0,124.19,0,0,0,0.48,2025,4,2,16,2,2025-W16,0
2025-09-10,SKU-101788,South,36.0,32.45,0,0,0,-0.77,2025,9,3,37,2,2025-W37,0
2025-08-07,SKU-101789,West,60.0,188.45,0,0,0,0.73,2025,8,3,32,3,2025-W32,0
2025-09-07,SKU-101790,West,35.0,32.6,0,0,0,0.18,2025,9,3,36,6,2025-W36,1
2025-05-09,SKU-101791,North,67.0,73.95,0,0,0,1.45,2025,5,2,19,4,2025-W19,0
2025-07-08,SKU-101792,North,32.0,135.67,0,0,0,-0.39,2025,7,3,28,1,2025-W28,0
2025-09-09,SKU-101793,West,63.0,98.18,0,0,0,-0.07,2025,9,3,37,1,2025-W37,0
2025-03-14,SKU-101794,North,77.0,194.75,1,0,0,1.68,2025,3,1,11,4,2025-W11,0
2025-03-03,SKU-101795,South,45.0,122.46,1,0,0,-2.9,2025,3,1,10,0,2025-W10,0
2025-01-15,SKU-101796,West,22.0,112.11,1,0,0,-0.04,2025,1,1,3,2,2025-W03,0
2025-02-10,SKU-101797,North,54.0,122.64,1,0,1,1.25,2025,2,1,7,0,2025-W07,0
2025-01-29,SKU-101798,South,33.0,155.74,1,0,0,-1.1,2025,1,1,5,2,2025-W05,0
2025-02-18,SKU-101799,East,33.0,156.83,1,0,0,0.0,2025,2,1,8,1,2025-W08,0
2025-07-03,SKU-101800,North,44.0,145.75,0,0,0,0.45,2025,7,3,27,3,2025-W27,0
2025-04-02,SKU-101801,West,39.0,95.54,0,0,0,1.58,2025,4,2,14,2,2025-W14,0
2024-11-15,SKU-101802,North,45.0,157.31,0,0,0,0.51,2024,11,4,46,4,2024-W46,0
2024-10-09,SKU-101803,North,66.0,33.44,0,1,0,2.14,2024,10,4,41,2,2024-W41,0
2024-09-28,SKU-101804,North,66.0,185.71,0,1,0,-0.84,2024,9,3,39,5,2024-W39,1
2025-06-28,SKU-101805,North,73.0,172.05,0,0,0,0.86,2025,6,2,26,5,2025-W26,1
2025-01-14,SKU-101806,West,51.0,90.47,0,0,0,-0.4,2025,1,1,3,1,2025-W03,0
2025-07-06,SKU-101807,East,58.0,98.51,0,0,0,1.25,2025,7,3,27,6,2025-W27,1
2025-08-12,SKU-101808,East,48.0,163.04,0,0,0,1.3,2025,8,3,33,1,2025-W33,0
2025-05-09,SKU-101809,North,37.0,125.15,0,0,0,0.42,2025,5,2,19,4,2025-W19,0
2025-08-28,SKU-101810,East,36.0,104.39,0,0,0,-1.07,2025,8,3,35,3,2025-W35,0
2025-03-04,SKU-101811,West,55.0,199.47,1,0,0,-2.9,2025,3,1,10,1,2025-W10,0
2024-10-10,SKU-101812,West,40.0,129.95,0,1,0,1.25,2024,10,4,41,3,2024-W41,0
2024-09-18,SKU-101813,North,54.0,97.07,0,1,0,-0.31,2024,9,3,38,2,2024-W38,0
2024-09-18,SKU-101814,East,71.0,72.91,0,1,0,-0.31,2024,9,3,38,2,2024-W38,0
2025-02-03,SKU-101815,North,36.0,31.11,1,0,0,1.54,2025,2,1,6,0,2025-W06,0
2025-08-20,SKU-101816,East,65.0,185.8,0,0,0,0.98,2025,8,3,34,2,2025-W34,0
2024-10-21,SKU-101817,West,29.0,158.36,0,0,1,0.35,2024,10,4,43,0,2024-W43,0
2025-08-01,SKU-101818,West,36.0,123.18,0,0,0,0.33,2025,8,3,31,4,2025-W31,0
2025-05-04,SKU-101819,South,58.0,44.17,0,0,0,0.64,2025,5,2,18,6,2025-W18,1
2024-12-31,SKU-101820,East,46.0,157.71,0,0,0,1.02,2024,12,4,1,1,2025-W01,0
2025-03-17,SKU-101821,East,64.0,183.77,0,0,0,0.03,2025,3,1,12,0,2025-W12,0
2025-07-27,SKU-101822,North,35.0,88.69,0,0,0,-0.58,2025,7,3,30,6,2025-W30,1
2025-01-13,SKU-101823,West,49.0,179.5,0,0,0,0.98,2025,1,1,3,0,2025-W03,0
2025-05-28,SKU-101824,South,34.0,157.59,0,0,0,1.07,2025,5,2,22,2,2025-W22,0
2024-11-09,SKU-101825,West,33.0,184.17,0,0,0,0.39,2024,11,4,45,5,2024-W45,1
2025-01-03,SKU-101826,West,47.0,201.86,0,0,0,0.84,2025,1,1,1,4,2025-W01,0
2024-11-17,SKU-101827,North,20.0,133.98,0,0,0,1.26,2024,11,4,46,6,2024-W46,1
2025-04-03,SKU-101828,North,35.0,104.65,0,0,0,1.58,2025,4,2,14,3,2025-W14,0
2024-09-26,SKU-101829,East,67.0,154.67,0,1,0,0.87,2024,9,3,39,3,2024-W39,0
2024-10-05,SKU-101830,South,37.0,127.24,0,1,0,-0.34,2024,10,4,40,5,2024-W40,1
2024-11-09,SKU-101831,West,45.0,162.17,0,0,0,0.39,2024,11,4,45,5,2024-W45,1
2025-08-03,SKU-101832,East,33.0,191.25,0,0,0,-0.15,2025,8,3,31,6,2025-W31,1
2024-09-16,SKU-101833,West,41.0,150.31,0,1,0,-1.1,2024,9,3,38,0,2024-W38,0
2024-10-18,SKU-101834,West,25.0,155.57,0,0,0,0.35,2024,10,4,42,4,2024-W42,0
2025-04-03,SKU-101835,West,51.0,127.95,0,0,0,1.58,2025,4,2,14,3,2025-W14,0
2025-05-07,SKU-101836,East,37.0,160.65,0,0,0,1.45,2025,5,2,19,2,2025-W19,0
2025-08-08,SKU-101837,South,38.0,164.17,0,0,0,1.89,2025,8,3,32,4,2025-W32,0
2025-05-17,SKU-101838,East,66.0,179.2,0,0,0,0.72,2025,5,2,20,5,2025-W20,1
2025-01-26,SKU-101839,West,36.0,33.18,1,0,0,-0.61,2025,1,1,4,6,2025-W04,1
2025-05-07,SKU-101840,South,49.0,93.97,0,0,0,1.45,2025,5,2,19,2,2025-W19,0
2025-01-18,SKU-101841,West,60.0,196.98,1,0,1,0.36,2025,1,1,3,5,2025-W03,1
2025-02-25,SKU-101842,East,46.0,194.83,1,0,0,-0.68,2025,2,1,9,1,2025-W09,0
2025-03-29,SKU-101843,East,48.0,155.66,0,0,0,-0.02,2025,3,1,13,5,2025-W13,1
2025-01-07,SKU-101844,East,36.0,32.45,0,0,0,1.47,2025,1,1,2,1,2025-W02,0
2025-07-07,SKU-101845,South,30.0,82.36,0,0,0,1.25,2025,7,3,28,0,2025-W28,0
2025-05-01,SKU-101846,West,54.0,34.08,0,0,0,0.58,2025,5,2,18,3,2025-W18,0
2024-09-20,SKU-101847,East,94.0,77.62,0,1,0,0.31,2024,9,3,38,4,2024-W38,0
2025-07-18,SKU-101848,North,60.0,148.93,0,0,0,-0.03,2025,7,3,29,4,2025-W29,0
2025-04-14,SKU-101849,North,29.0,124.43,0,0,0,-0.84,2025,4,2,16,0,2025-W16,0
2025-08-08,SKU-101850,North,50.0,121.06,0,0,0,1.37,2025,8,3,32,4,2025-W32,0
2025-04-30,SKU-101851,East,63.0,201.41,0,0,0,2.11,2025,4,2,18,2,2025-W18,0
2025-08-01,SKU-101852,North,51.0,193.21,0,0,0,-0.52,2025,8,3,31,4,2025-W31,0
2024-09-29,SKU-101853,West,31.0,133.39,0,1,0,0.79,2024,9,3,39,6,2024-W39,1
2024-10-10,SKU-101854,East,50.0,178.29,0,1,0,0.4,2024,10,4,41,3,2024-W41,0
2025-08-30,SKU-101855,North,61.0,167.53,0,0,0,-1.07,2025,8,3,35,5,2025-W35,1
2024-11-12,SKU-101856,East,53.0,98.42,0,0,0,1.31,2024,11,4,46,1,2024-W46,0
2024-10-23,SKU-101857,East,56.0,97.37,0,0,1,0.35,2024,10,4,43,2,2024-W43,0
2025-03-21,SKU-101858,North,28.0,122.02,0,0,0,1.24,2025,3,1,12,4,2025-W12,0
2024-12-05,SKU-101859,West,43.0,161.8,0,0,0,0.41,2024,12,4,49,3,2024-W49,0
2025-09-04,SKU-101860,South,23.0,187.34,0,0,0,-0.8,2025,9,3,36,3,2025-W36,0
2025-01-27,SKU-101861,West,42.0,33.26,1,0,0,-0.61,2025,1,1,5,0,2025-W05,0
2025-03-22,SKU-101862,North,51.0,187.19,0,0,0,-0.15,2025,3,1,12,5,2025-W12,1
2025-06-28,SKU-101863,East,36.0,129.83,0,0,0,0.53,2025,6,2,26,5,2025-W26,1
2025-01-06,SKU-101864,East,25.0,132.6,0,0,0,-1.22,2025,1,1,2,0,2025-W02,0
2024-10-29,SKU-101865,North,40.0,30.87,0,0,0,0.31,2024,10,4,44,1,2024-W44,0
2025-08-11,SKU-101866,East,73.0,192.32,0,0,0,-0.09,2025,8,3,33,0,2025-W33,0
2025-01-24,SKU-101867,North,74.0,193.06,1,0,0,-0.55,2025,1,1,4,4,2025-W04,0
2025-04-28,SKU-101868,South,46.0,31.82,0,0,0,1.46,2025,4,2,18,0,2025-W18,0
2025-02-03,SKU-101869,North,62.0,77.41,1,0,0,-0.28,2025,2,1,6,0,2025-W06,0
2025-04-16,SKU-101870,West,27.0,100.32,0,0,0,0.26,2025,4,2,16,2,2025-W16,0
2025-01-12,SKU-101871,North,41.0,200.1,0,0,0,0.12,2025,1,1,2,6,2025-W02,1
2025-08-15,SKU-101872,North,70.0,197.87,0,0,0,1.3,2025,8,3,33,4,2025-W33,0
2025-08-17,SKU-101873,East,49.0,188.29,0,0,0,1.1,2025,8,3,33,6,2025-W33,1
2025-01-08,SKU-101874,West,36.0,32.72,0,0,0,2.26,2025,1,1,2,2,2025-W02,0
2024-12-25,SKU-101875,West,33.0,148.37,0,0,0,0.9,2024,12,4,52,2,2024-W52,0
2024-09-25,SKU-101876,West,39.0,121.13,0,1,0,0.57,2024,9,3,39,2,2024-W39,0
2024-12-22,SKU-101877,West,47.0,159.41,0,0,0,-0.23,2024,12,4,51,6,2024-W51,1
2025-05-30,SKU-101878,South,54.0,93.67,0,0,0,1.07,2025,5,2,22,4,2025-W22,0
2025-01-18,SKU-101879,West,48.0,95.11,1,0,0,-0.07,2025,1,1,3,5,2025-W03,1
2025-07-07,SKU-101880,South,73.0,76.64,0,0,0,-0.51,2025,7,3,28,0,2025-W28,0
2025-01-16,SKU-101881,South,35.0,122.09,0,0,0,0.98,2025,1,1,3,3,2025-W03,0
2025-05-10,SKU-101882,East,30.0,161.54,0,0,0,-1.41,2025,5,2,19,5,2025-W19,1
2025-07-02,SKU-101883,North,31.0,160.27,0,0,0,-0.61,2025,7,3,27,2,2025-W27,0
2024-10-11,SKU-101884,East,42.0,131.45,0,1,0,0.4,2024,10,4,41,4,2024-W41,0
2025-02-23,SKU-101885,West,73.0,170.13,1,0,0,-2.62,2025,2,1,8,6,2025-W08,1
2025-03-10,SKU-101886,West,61.0,198.01,1,0,0,-1.28,2025,3,1,11,0,2025-W11,0
2025-06-16,SKU-101887,West,69.0,152.34,0,0,0,-0.36,2025,6,2,25,0,2025-W25,0
2024-12-26,SKU-101888,East,39.0,98.74,0,0,0,2.2,2024,12,4,52,3,2024-W52,0
2024-12-28,SKU-101889,East,25.0,100.29,0,0,0,-0.49,2024,12,4,52,5,2024-W52,1
2025-04-21,SKU-101890,East,48.0,85.92,0,0,0,0.13,2025,4,2,17,0,2025-W17,0
2025-08-24,SKU-101891,East,74.0,187.51,0,0,0,-0.16,2025,8,3,34,6,2025-W34,1
2025-03-09,SKU-101892,South,28.0,183.94,1,0,0,0.55,2025,3,1,10,6,2025-W10,1
2025-01-27,SKU-101893,West,29.0,84.63,1,0,0,-2.15,2025,1,1,5,0,2025-W05,0
2025-01-18,SKU-101894,West,30.0,120.91,1,0,0,-0.07,2025,1,1,3,5,2025-W03,1
2025-07-31,SKU-101895,East,35.0,151.67,0,0,0,0.34,2025,7,3,31,3,2025-W31,0
2024-10-04,SKU-101896,East,73.0,194.65,0,1,0,1.8,2024,10,4,40,4,2024-W40,0
2025-09-02,SKU-101897,South,63.0,185.37,0,0,0,1.49,2025,9,3,36,1,2025-W36,0
2025-06-15,SKU-101898,East,42.0,122.36,0,0,0,1.04,2025,6,2,24,6,2025-W24,1
2025-01-31,SKU-101899,North,44.0,201.09,1,0,0,-0.46,2025,1,1,5,4,2025-W05,0
2025-08-20,SKU-101900,North,41.0,174.06,0,0,0,1.66,2025,8,3,34,2,2025-W34,0
2025-03-20,SKU-101901,South,45.0,170.77,1,0,0,1.68,2025,3,1,12,3,2025-W12,0
2025-09-17,SKU-101902,West,47.0,99.25,0,0,0,-0.05,2025,9,3,38,2,2025-W38,0
2025-03-07,SKU-101903,North,31.0,127.55,1,0,0,-0.77,2025,3,1,10,4,2025-W10,0
2025-02-28,SKU-101904,West,43.0,81.02,1,0,0,-0.68,2025,2,1,9,4,2025-W09,0
2025-03-19,SKU-101905,South,25.0,129.08,1,0,0,1.68,2025,3,1,12,2,2025-W12,0
2025-08-21,SKU-101906,North,32.0,126.33,0,0,0,-0.38,2025,8,3,34,3,2025-W34,0
2024-12-31,SKU-101907,West,27.0,100.3,0,0,0,-1.08,2024,12,4,1,1,2025-W01,0
2025-07-01,SKU-101908,South,58.0,167.67,0,0,0,1.78,2025,7,3,27,1,2025-W27,0
2025-01-19,SKU-101909,West,43.0,31.25,1,0,0,-0.07,2025,1,1,3,6,2025-W03,1
2025-09-11,SKU-101910,East,61.0,42.52,0,0,0,-0.01,2025,9,3,37,3,2025-W37,0
2025-04-23,SKU-101911,West,41.0,166.24,0,0,0,0.29,2025,4,2,17,2,2025-W17,0
2025-01-22,SKU-101912,West,28.0,88.26,1,0,0,1.48,2025,1,1,4,2,2025-W04,0
2024-12-18,SKU-101913,West,26.0,105.9,0,0,1,0.99,2024,12,4,51,2,2024-W51,0
2024-09-22,SKU-101914,North,48.0,31.23,0,1,0,-0.31,2024,9,3,38,6,2024-W38,1
2025-04-23,SKU-101915,South,36.0,148.96,0,0,0,0.29,2025,4,2,17,2,2025-W17,0
2025-08-27,SKU-101916,East,37.0,190.15,0,0,0,0.31,2025,8,3,35,2,2025-W35,0
2025-05-03,SKU-101917,East,54.0,33.24,0,0,0,-1.22,2025,5,2,18,5,2025-W18,1
2024-10-30,SKU-101918,North,57.0,91.57,0,0,0,1.51,2024,10,4,44,2,2024-W44,0
2025-04-30,SKU-101919,South,57.0,148.42,0,0,0,1.46,2025,4,2,18,2,2025-W18,0
2025-05-24,SKU-101920,East,48.0,41.37,0,0,0,1.6,2025,5,2,21,5,2025-W21,1
2024-11-18,SKU-101921,South,30.0,33.68,0,0,0,-2.08,2024,11,4,47,0,2024-W47,0
2025-01-04,SKU-101922,East,23.0,111.97,0,0,0,0.22,2025,1,1,1,5,2025-W01,1
