sku_id,category,unit_cost_usd,selling_price_usd,cube_ft,target_service_level,gross_margin_usd,margin_pct,stockout_penalty_usd,holding_cost_daily_usd,volume_m3
SKU-101142,ELECTRONICS,96.37,130.18,0.12,0.949,33.81,0.259717,260.36,0.066007,0.003398
SKU-101143,ELECTRONICS,47.52,108.9,0.08,0.975,61.38,0.563636,217.8,0.032548,0.002265
SKU-101144,PET,68.29,97.95,0.38,0.978,29.66,0.302808,195.9,0.046774,0.01076
SKU-101145,KITCHEN,38.64,161.51,0.29,0.933,122.87,0.760758,323.02,0.026466,0.008212
SKU-101146,KITCHEN,30.06,129.52,0.22,0.931,99.46,0.767912,259.04,0.020589,0.00623
SKU-101147,TOYS,119.1,158.8,0.61,0.973,39.7,0.25,317.6,0.081575,0.017273
SKU-101148,PET,39.01,44.01,0.77,0.983,5.0,0.113611,88.02,0.026719,0.021804
SKU-101149,ELECTRONICS,54.03,86.74,0.58,0.976,32.71,0.377104,173.48,0.037007,0.016424
SKU-101150,PET,119.39,197.26,0.68,0.987,77.87,0.394758,394.52,0.081774,0.019256
SKU-101151,HOME,85.74,189.02,1.49,0.954,103.28,0.546397,378.04,0.058726,0.042192
SKU-101152,ELECTRONICS,50.98,190.65,0.55,0.959,139.67,0.732599,381.3,0.034918,0.015574
SKU-101153,TOYS,14.98,175.66,1.79,0.972,160.68,0.914722,351.32,0.01026,0.050687
SKU-101154,TOYS,22.32,198.29,0.86,0.968,175.97,0.887438,396.58,0.015288,0.024353
SKU-101155,BEAUTY,61.85,78.7,0.76,0.931,16.85,0.214104,157.4,0.042363,0.021521
SKU-101156,ELECTRONICS,112.48,134.55,0.33,0.966,22.07,0.164028,269.1,0.077041,0.009345
SKU-101157,HOME,118.88,33.69,0.21,0.975,-85.19,-2.528644,67.38,0.081425,0.005947
SKU-101158,ELECTRONICS,82.88,157.93,0.66,0.952,75.05,0.475211,315.86,0.056767,0.018689
SKU-101159,KITCHEN,40.39,32.87,0.64,0.972,-7.52,-0.22878,65.74,0.027664,0.018123
SKU-101160,ELECTRONICS,96.37,130.18,0.12,0.949,33.81,0.259717,260.36,0.066007,0.003398
SKU-101161,ELECTRONICS,47.52,108.9,0.08,0.975,61.38,0.563636,217.8,0.032548,0.002265
SKU-101162,PET,68.29,97.95,0.38,0.978,29.66,0.302808,195.9,0.046774,0.01076
SKU-101163,KITCHEN,38.64,161.51,0.29,0.933,122.87,0.760758,323.02,0.026466,0.008212
SKU-101164,KITCHEN,30.06,129.52,0.22,0.931,99.46,0.767912,259.04,0.020589,0.00623
SKU-101165,TOYS,119.1,158.8,0.61,0.973,39.7,0.25,317.6,0.081575,0.017273
SKU-101166,PET,39.01,44.01,0.77,0.983,5.0,0.113611,88.02,0.026719,0.021804
SKU-101167,ELECTRONICS,54.03,86.74,0.58,0.976,32.71,0.377104,173.48,0.037007,0.016424
SKU-101168,PET,119.39,197.26,0.68,0.987,77.87,0.394758,394.52,0.081774,0.019256
SKU-101169,HOME,85.74,189.02,1.49,0.954,103.28,0.546397,378.04,0.058726,0.042192
SKU-101170,ELECTRONICS,50.98,190.65,0.55,0.959,139.67,0.732599,381.3,0.034918,0.015574
SKU-101171,TOYS,14.98,175.66,1.79,0.972,160.68,0.914722,351.32,0.01026,0.050687
SKU-101172,TOYS,22.32,198.29,0.86,0.968,175.97,0.887438,396.58,0.015288,0.024353
SKU-101173,BEAUTY,61.85,78.7,0.76,0.931,16.85,0.214104,157.4,0.042363,0.021521
SKU-101174,ELECTRONICS,112.48,134.55,0.33,0.966,22.07,0.164028,269.1,0.077041,0.009345
SKU-101175,HOME,118.88,33.69,0.21,0.975,-85.19,-2.528644,67.38,0.081425,0.005947
SKU-101176,ELECTRONICS,82.88,157.93,0.66,0.952,75.05,0.475211,315.86,0.056767,0.018689
SKU-101177,KITCHEN,40.39,32.87,0.64,0.972,-7.52,-0.22878,65.74,0.027664,0.018123
SKU-101178,ELECTRONICS,96.37,130.18,0.12,0.949,33.81,0.259717,260.36,0.066007,0.003398
SKU-101179,ELECTRONICS,47.52,108.9,0.08,0.975,61.38,0.563636,217.8,0.032548,0.002265
SKU-101180,PET,68.29,97.95,0.38,0.978,29.66,0.302808,195.9,0.046774,0.01076
SKU-101181,KITCHEN,38.64,161.51,0.29,0.933,122.87,0.760758,323.02,0.026466,0.008212
SKU-101182,KITCHEN,30.06,129.52,0.22,0.931,99.46,0.767912,259.04,0.020589,0.00623
SKU-101183,TOYS,119.1,158.8,0.61,0.973,39.7,0.25,317.6,0.081575,0.017273
SKU-101184,PET,39.01,44.01,0.77,0.983,5.0,0.113611,88.02,0.026719,0.021804
SKU-101185,ELECTRONICS,54.03,86.74,0.58,0.976,32.71,0.377104,173.48,0.037007,0.016424
SKU-101186,PET,119.39,197.26,0.68,0.987,77.87,0.394758,394.52,0.081774,0.019256
SKU-101187,HOME,85.74,189.02,1.49,0.954,103.28,0.546397,378.04,0.058726,0.042192
SKU-101188,ELECTRONICS,50.98,190.65,0.55,0.959,139.67,0.732599,381.3,0.034918,0.015574
SKU-101189,TOYS,14.98,175.66,1.79,0.972,160.68,0.914722,351.32,0.01026,0.050687
SKU-101190,TOYS,22.32,198.29,0.86,0.968,175.97,0.887438,396.58,0.015288,0.024353
SKU-101191,BEAUTY,61.85,78.7,0.76,0.931,16.85,0.214104,157.4,0.042363,0.021521
SKU-101192,ELECTRONICS,112.48,134.55,0.33,0.966,22.07,0.164028,269.1,0.077041,0.009345
SKU-101193,HOME,118.88,33.69,0.21,0.975,-85.19,-2.528644,67.38,0.081425,0.005947
SKU-101194,ELECTRONICS,82.88,157.93,0.66,0.952,75.05,0.475211,315.86,0.056767,0.018689
SKU-101195,KITCHEN,40.39,32.87,0.64,0.972,-7.52,-0.22878,65.74,0.027664,0.018123
SKU-101196,ELECTRONICS,96.37,130.18,0.12,0.949,33.81,0.259717,260.36,0.066007,0.003398
SKU-101197,ELECTRONICS,47.52,108.9,0.08,0.975,61.38,0.563636,217.8,0.032548,0.002265
SKU-101198,PET,68.29,97.95,0.38,0.978,29.66,0.302808,195.9,0.046774,0.01076
SKU-101199,KITCHEN,38.64,161.51,0.29,0.933,122.87,0.760758,323.02,0.026466,0.008212
SKU-101200,KITCHEN,30.06,129.52,0.22,0.931,99.46,0.767912,259.04,0.020589,0.00623
SKU-101201,TOYS,119.1,158.8,0.61,0.973,39.7,0.25,317.6,0.081575,0.017273
SKU-101202,PET,39.01,44.01,0.77,0.983,5.0,0.113611,88.02,0.026719,0.021804
SKU-101203,ELECTRONICS,54.03,86.74,0.58,0.976,32.71,0.377104,173.48,0.037007,0.016424
SKU-101204,PET,119.39,197.26,0.68,0.987,77.87,0.394758,394.52,0.081774,0.019256
SKU-101205,HOME,85.74,189.02,1.49,0.954,103.28,0.546397,378.04,0.058726,0.042192
SKU-101206,ELECTRONICS,50.98,190.65,0.55,0.959,139.67,0.732599,381.3,0.034918,0.015574
SKU-101207,TOYS,14.98,175.66,1.79,0.972,160.68,0.914722,351.32,0.01026,0.050687
SKU-101208,TOYS,22.32,198.29,0.86,0.968,175.97,0.887438,396.58,0.015288,0.024353
SKU-101209,BEAUTY,61.85,78.7,0.76,0.931,16.85,0.214104,157.4,0.042363,0.021521
SKU-101210,ELECTRONICS,112.48,134.55,0.33,0.966,22.07,0.164028,269.1,0.077041,0.009345
SKU-101211,HOME,118.88,33.69,0.21,0.975,-85.19,-2.528644,67.38,0.081425,0.005947
SKU-101212,ELECTRONICS,82.88,157.93,0.66,0.952,75.05,0.475211,315.86,0.056767,0.018689
SKU-101213,KITCHEN,40.39,32.87,0.64,0.972,-7.52,-0.22878,65.74,0.027664,0.018123
SKU-101214,ELECTRONICS,96.37,130.18,0.12,0.949,33.81,0.259717,260.36,0.066007,0.003398
SKU-101215,ELECTRONICS,47.52,108.9,0.08,0.975,61.38,0.563636,217.8,0.032548,0.002265
SKU-101216,PET,68.29,97.95,0.38,0.978,29.66,0.302808,195.9,0.046774,0.01076
SKU-101217,KITCHEN,38.64,161.51,0.29,0.933,122.87,0.760758,323.02,0.026466,0.008212
SKU-101218,KITCHEN,30.06,129.52,0.22,0.931,99.46,0.767912,259.04,0.020589,0.00623
SKU-101219,TOYS,119.1,158.8,0.61,0.973,39.7,0.25,317.6,0.081575,0.017273
SKU-101220,PET,39.01,44.01,0.77,0.983,5.0,0.113611,88.02,0.026719,0.021804
SKU-101221,ELECTRONICS,54.03,86.74,0.58,0.976,32.71,0.377104,173.48,0.037007,0.016424
SKU-101222,PET,119.39,197.26,0.68,0.987,77.87,0.394758,394.52,0.081774,0.019256
SKU-101223,HOME,85.74,189.02,1.49,0.954,103.28,0.546397,378.04,0.058726,0.042192
SKU-101224,ELECTRONICS,50.98,190.65,0.55,0.959,139.67,0.732599,381.3,0.034918,0.015574
SKU-101225,TOYS,14.98,175.66,1.79,0.972,160.68,0.914722,351.32,0.01026,0.050687
SKU-101226,TOYS,22.32,198.29,0.86,0.968,175.97,0.887438,396.58,0.015288,0.024353
SKU-101227,BEAUTY,61.85,78.7,0.76,0.931,16.85,0.214104,157.4,0.042363,0.021521
SKU-101228,ELECTRONICS,112.48,134.55,0.33,0.966,22.07,0.164028,269.1,0.077041,0.009345
SKU-101229,HOME,118.88,33.69,0.21,0.975,-85.19,-2.528644,67.38,0.081425,0.005947
SKU-101230,ELECTRONICS,82.88,157.93,0.66,0.952,75.05,0.475211,315.86,0.056767,0.018689
SKU-101231,KITCHEN,40.39,32.87,0.64,0.972,-7.52,-0.22878,65.74,0.027664,0.018123
SKU-101232,ELECTRONICS,96.37,130.18,0.12,0.949,33.81,0.259717,260.36,0.066007,0.003398
SKU-101233,ELECTRONICS,47.52,108.9,0.08,0.975,61.38,0.563636,217.8,0.032548,0.002265
SKU-101234,PET,68.29,97.95,0.38,0.978,29.66,0.302808,195.9,0.046774,0.01076
SKU-101235,KITCHEN,38.64,161.51,0.29,0.933,122.87,0.760758,323.02,0.026466,0.008212
SKU-101236,KITCHEN,30.06,129.52,0.22,0.931,99.46,0.767912,259.04,0.020589,0.00623
SKU-101237,TOYS,119.1,158.8,0.61,0.973,39.7,0.25,317.6,0.081575,0.017273
SKU-101238,PET,39.01,44.01,0.77,0.983,5.0,0.113611,88.02,0.026719,0.021804
SKU-101239,ELECTRONICS,54.03,86.74,0.58,0.976,32.71,0.377104,173.48,0.037007,0.016424
SKU-101240,PET,119.39,197.26,0.68,0.987,77.87,0.394758,394.52,0.081774,0.019256
SKU-101241,HOME,85.74,189.02,1.49,0.954,103.28,0.546397,378.04,0.058726,0.042192
SKU-101242,ELECTRONICS,50.98,190.65,0.55,0.959,139.67,0.732599,381.3,0.034918,0.015574
SKU-101243,TOYS,14.98,175.66,1.79,0.972,160.68,0.914722,351.32,0.01026,0.050687
SKU-101244,TOYS,22.32,198.29,0.86,0.968,175.97,0.887438,396.58,0.015288,0.024353
SKU-101245,BEAUTY,61.85,78.7,0.76,0.931,16.85,0.214104,157.4,0.042363,0.021521
SKU-101246,ELECTRONICS,112.48,134.55,0.33,0.966,22.07,0.164028,269.1,0.077041,0.009345
SKU-101247,HOME,118.88,33.69,0.21,0.975,-85.19,-2.528644,67.38,0.081425,0.005947
SKU-101248,ELECTRONICS,82.88,157.93,0.66,0.952,75.05,0.475211,315.86,0.056767,0.018689
SKU-101249,KITCHEN,40.39,32.87,0.64,0.972,-7.52,-0.22878,65.74,0.027664,0.018123
SKU-101250,ELECTRONICS,96.37,130.18,0.12,0.949,33.81,0.259717,260.36,0.066007,0.003398
SKU-101251,ELECTRONICS,47.52,108.9,0.08,0.975,61.38,0.563636,217.8,0.032548,0.002265
SKU-101252,PET,68.29,97.95,0.38,0.978,29.66,0.302808,195.9,0.046774,0.01076
SKU-101253,KITCHEN,38.64,161.51,0.29,0.933,122.87,0.760758,323.02,0.026466,0.008212
SKU-101254,KITCHEN,30.06,129.52,0.22,0.931,99.46,0.767912,259.04,0.020589,0.00623
SKU-101255,TOYS,119.1,158.8,0.61,0.973,39.7,0.25,317.6,0.081575,0.017273
SKU-101256,PET,39.01,44.01,0.77,0.983,5.0,0.113611,88.02,0.026719,0.021804
SKU-101257,ELECTRONICS,54.03,86.74,0.58,0.976,32.71,0.377104,173.48,0.037007,0.016424
SKU-101258,PET,119.39,197.26,0.68,0.987,77.87,0.394758,394.52,0.081774,0.019256
SKU-101259,HOME,85.74,189.02,1.49,0.954,103.28,0.546397,378.04,0.058726,0.042192
SKU-101260,ELECTRONICS,50.98,190.65,0.55,0.959,139.67,0.732599,381.3,0.034918,0.015574
SKU-101261,TOYS,14.98,175.66,1.79,0.972,160.68,0.914722,351.32,0.01026,0.050687
SKU-101262,TOYS,22.32,198.29,0.86,0.968,175.97,0.887438,396.58,0.015288,0.024353
SKU-101263,BEAUTY,61.85,78.7,0.76,0.931,16.85,0.214104,157.4,0.042363,0.021521
SKU-101264,ELECTRONICS,112.48,134.55,0.33,0.966,22.07,0.164028,269.1,0.077041,0.009345
SKU-101265,HOME,118.88,33.69,0.21,0.975,-85.19,-2.528644,67.38,0.081425,0.005947
SKU-101266,ELECTRONICS,82.88,157.93,0.66,0.952,75.05,0.475211,315.86,0.056767,0.018689
SKU-101267,KITCHEN,40.39,32.87,0.64,0.972,-7.52,-0.22878,65.74,0.027664,0.018123
SKU-101268,ELECTRONICS,96.37,130.18,0.12,0.949,33.81,0.259717,260.36,0.066007,0.003398
SKU-101269,ELECTRONICS,47.52,108.9,0.08,0.975,61.38,0.563636,217.8,0.032548,0.002265
SKU-101270,PET,68.29,97.95,0.38,0.978,29.66,0.302808,195.9,0.046774,0.01076
SKU-101271,KITCHEN,38.64,161.51,0.29,0.933,122.87,0.760758,323.02,0.026466,0.008212
SKU-101272,KITCHEN,30.06,129.52,0.22,0.931,99.46,0.767912,259.04,0.020589,0.00623
SKU-101273,TOYS,119.1,158.8,0.61,0.973,39.7,0.25,317.6,0.081575,0.017273
SKU-101274,PET,39.01,44.01,0.77,0.983,5.0,0.113611,88.02,0.026719,0.021804
SKU-101275,ELECTRONICS,54.03,86.74,0.58,0.976,32.71,0.377104,173.48,0.037007,0.016424
SKU-101276,PET,119.39,197.26,0.68,0.987,77.87,0.394758,394.52,0.081774,0.019256
SKU-101277,HOME,85.74,189.02,1.49,0.954,103.28,0.546397,378.04,0.058726,0.042192
SKU-101278,ELECTRONICS,50.98,190.65,0.55,0.959,139.67,0.732599,381.3,0.034918,0.015574
SKU-101279,TOYS,14.98,175.66,1.79,0.972,160.68,0.914722,351.32,0.01026,0.050687
SKU-101280,TOYS,22.32,198.29,0.86,0.968,175.97,0.887438,396.58,0.015288,0.024353
SKU-101281,BEAUTY,61.85,78.7,0.76,0.931,16.85,0.214104,157.4,0.042363,0.021521
SKU-101282,ELECTRONICS,112.48,134.55,0.33,0.966,22.07,0.164028,269.1,0.077041,0.009345
SKU-101283,HOME,118.88,33.69,0.21,0.975,-85.19,-2.528644,67.38,0.081425,0.005947
SKU-101284,ELECTRONICS,82.88,157.93,0.66,0.952,75.05,0.475211,315.86,0.056767,0.018689
SKU-101285,KITCHEN,40.39,32.87,0.64,0.972,-7.52,-0.22878,65.74,0.027664,0.018123
SKU-101286,ELECTRONICS,96.37,130.18,0.12,0.949,33.81,0.259717,260.36,0.066007,0.003398
SKU-101287,ELECTRONICS,47.52,108.9,0.08,0.975,61.38,0.563636,217.8,0.032548,0.002265
SKU-101288,PET,68.29,97.95,0.38,0.978,29.66,0.302808,195.9,0.046774,0.01076
SKU-101289,KITCHEN,38.64,161.51,0.29,0.933,122.87,0.760758,323.02,0.026466,0.008212
SKU-101290,KITCHEN,30.06,129.52,0.22,0.931,99.46,0.767912,259.04,0.020589,0.00623
SKU-101291,TOYS,119.1,158.8,0.61,0.973,39.7,0.25,317.6,0.081575,0.017273
SKU-101292,PET,39.01,44.01,0.77,0.983,5.0,0.113611,88.02,0.026719,0.021804
SKU-101293,ELECTRONICS,54.03,86.74,0.58,0.976,32.71,0.377104,173.48,0.037007,0.016424
SKU-101294,PET,119.39,197.26,0.68,0.987,77.87,0.394758,394.52,0.081774,0.019256
SKU-101295,HOME,85.74,189.02,1.49,0.954,103.28,0.546397,378.04,0.058726,0.042192
SKU-101296,ELECTRONICS,50.98,190.65,0.55,0.959,139.67,0.732599,381.3,0.034918,0.015574
SKU-101297,TOYS,14.98,175.66,1.79,0.972,160.68,0.914722,351.32,0.01026,0.050687
SKU-101298,TOYS,22.32,198.29,0.86,0.968,175.97,0.887438,396.58,0.015288,0.024353
SKU-101299,BEAUTY,61.85,78.7,0.76,0.931,16.85,0.214104,157.4,0.042363,0.021521
SKU-101300,ELECTRONICS,112.48,134.55,0.33,0.966,22.07,0.164028,269.1,0.077041,0.009345
SKU-101301,HOME,118.88,33.69,0.21,0.975,-85.19,-2.528644,67.38,0.081425,0.005947
SKU-101302,ELECTRONICS,82.88,157.93,0.66,0.952,75.05,0.475211,315.86,0.056767,0.018689
SKU-101303,KITCHEN,40.39,32.87,0.64,0.972,-7.52,-0.22878,65.74,0.027664,0.018123
SKU-101304,ELECTRONICS,96.37,130.18,0.12,0.949,33.81,0.259717,260.36,0.066007,0.003398
SKU-101305,ELECTRONICS,47.52,108.9,0.08,0.975,61.38,0.563636,217.8,0.032548,0.002265
SKU-101306,PET,68.29,97.95,0.38,0.978,29.66,0.302808,195.9,0.046774,0.01076
SKU-101307,KITCHEN,38.64,161.51,0.29,0.933,122.87,0.760758,323.02,0.026466,0.008212
SKU-101308,KITCHEN,30.06,129.52,0.22,0.931,99.46,0.767912,259.04,0.020589,0.00623
SKU-101309,TOYS,119.1,158.8,0.61,0.973,39.7,0.25,317.6,0.081575,0.017273
SKU-101310,PET,39.01,44.01,0.77,0.983,5.0,0.113611,88.02,0.026719,0.021804
SKU-101311,ELECTRONICS,54.03,86.74,0.58,0.976,32.71,0.377104,173.48,0.037007,0.016424
SKU-101312,PET,119.39,197.26,0.68,0.987,77.87,0.394758,394.52,0.081774,0.019256
SKU-101313,HOME,85.74,189.02,1.49,0.954,103.28,0.546397,378.04,0.058726,0.042192
SKU-101314,ELECTRONICS,50.98,190.65,0.55,0.959,139.67,0.732599,381.3,0.034918,0.015574
SKU-101315,TOYS,14.98,175.66,1.79,0.972,160.68,0.914722,351.32,0.01026,0.050687
SKU-101316,TOYS,22.32,198.29,0.86,0.968,175.97,0.887438,396.58,0.015288,0.024353
SKU-101317,BEAUTY,61.85,78.7,0.76,0.931,16.85,0.214104,157.4,0.042363,0.021521
SKU-101318,ELECTRONICS,112.48,134.55,0.33,0.966,22.07,0.164028,269.1,0.077041,0.009345
SKU-101319,HOME,118.88,33.69,0.21,0.975,-85.19,-2.528644,67.38,0.081425,0.005947
SKU-101320,ELECTRONICS,82.88,157.93,0.66,0.952,75.05,0.475211,315.86,0.056767,0.018689
SKU-101321,KITCHEN,40.39,32.87,0.64,0.972,-7.52,-0.22878,65.74,0.027664,0.018123
SKU-101322,ELECTRONICS,96.37,130.18,0.12,0.949,33.81,0.259717,260.36,0.066007,0.003398
SKU-101323,ELECTRONICS,47.52,108.9,0.08,0.975,61.38,0.563636,217.8,0.032548,0.002265
SKU-101324,PET,68.29,97.95,0.38,0.978,29.66,0.302808,195.9,0.046774,0.01076
SKU-101325,KITCHEN,38.64,161.51,0.29,0.933,122.87,0.760758,323.02,0.026466,0.008212
SKU-101326,KITCHEN,30.06,129.52,0.22,0.931,99.46,0.767912,259.04,0.020589,0.00623
SKU-101327,TOYS,119.1,158.8,0.61,0.973,39.7,0.25,317.6,0.081575,0.017273
SKU-101328,PET,39.01,44.01,0.77,0.983,5.0,0.113611,88.02,0.026719,0.021804
SKU-101329,ELECTRONICS,54.03,86.74,0.58,0.976,32.71,0.377104,173.48,0.037007,0.016424
SKU-101330,PET,119.39,197.26,0.68,0.987,77.87,0.394758,394.52,0.081774,0.019256
SKU-101331,HOME,85.74,189.02,1.49,0.954,103.28,0.546397,378.04,0.058726,0.042192
SKU-101332,ELECTRONICS,50.98,190.65,0.55,0.959,139.67,0.732599,381.3,0.034918,0.015574
SKU-101333,TOYS,14.98,175.66,1.79,0.972,160.68,0.914722,351.32,0.01026,0.050687
SKU-101334,TOYS,22.32,198.29,0.86,0.968,175.97,0.887438,396.58,0.015288,0.024353
SKU-101335,BEAUTY,61.85,78.7,0.76,0.931,16.85,0.214104,157.4,0.042363,0.021521
SKU-101336,ELECTRONICS,112.48,134.55,0.33,0.966,22.07,0.164028,269.1,0.077041,0.009345
SKU-101337,HOME,118.88,33.69,0.21,0.975,-85.19,-2.528644,67.38,0.081425,0.005947
SKU-101338,ELECTRONICS,82.88,157.93,0.66,0.952,75.05,0.475211,315.86,0.056767,0.018689
SKU-101339,KITCHEN,40.39,32.87,0.64,0.972,-7.52,-0.22878,65.74,0.027664,0.018123
SKU-101340,ELECTRONICS,96.37,130.18,0.12,0.949,33.81,0.259717,260.36,0.066007,0.003398
SKU-101341,ELECTRONICS,47.52,108.9,0.08,0.975,61.38,0.563636,217.8,0.032548,0.002265
SKU-101342,PET,68.29,97.95,0.38,0.978,29.66,0.302808,195.9,0.046774,0.01076
SKU-101343,KITCHEN,38.64,161.51,0.29,0.933,122.87,0.760758,323.02,0.026466,0.008212
SKU-101344,KITCHEN,30.06,129.52,0.22,0.931,99.46,0.767912,259.04,0.020589,0.00623
SKU-101345,TOYS,119.1,158.8,0.61,0.973,39.7,0.25,317.6,0.081575,0.017273
SKU-101346,PET,39.01,44.01,0.77,0.983,5.0,0.113611,88.02,0.026719,0.021804
SKU-101347,ELECTRONICS,54.03,86.74,0.58,0.976,32.71,0.377104,173.48,0.037007,0.016424
SKU-101348,PET,119.39,197.26,0.68,0.987,77.87,0.394758,394.52,0.081774,0.019256
SKU-101349,HOME,85.74,189.02,1.49,0.954,103.28,0.546397,378.04,0.058726,0.042192
SKU-101350,ELECTRONICS,50.98,190.65,0.55,0.959,139.67,0.732599,381.3,0.034918,0.015574
SKU-101351,TOYS,14.98,175.66,1.79,0.972,160.68,0.914722,351.32,0.01026,0.050687
SKU-101352,TOYS,22.32,198.29,0.86,0.968,175.97,0.887438,396.58,0.015288,0.024353
SKU-101353,BEAUTY,61.85,78.7,0.76,0.931,16.85,0.214104,157.4,0.042363,0.021521
SKU-101354,ELECTRONICS,112.48,134.55,0.33,0.966,22.07,0.164028,269.1,0.077041,0.009345
SKU-101355,HOME,118.88,33.69,0.21,0.975,-85.19,-2.528644,67.38,0.081425,0.005947
SKU-101356,ELECTRONICS,82.88,157.93,0.66,0.952,75.05,0.475211,315.86,0.056767,0.018689
SKU-101357,KITCHEN,40.39,32.87,0.64,0.972,-7.52,-0.22878,65.74,0.027664,0.018123
SKU-101358,ELECTRONICS,96.37,130.18,0.12,0.949,33.81,0.259717,260.36,0.066007,0.003398
SKU-101359,ELECTRONICS,47.52,108.9,0.08,0.975,61.38,0.563636,217.8,0.032548,0.002265
SKU-101360,PET,68.29,97.95,0.38,0.978,29.66,0.302808,195.9,0.046774,0.01076
SKU-101361,KITCHEN,38.64,161.51,0.29,0.933,122.87,0.760758,323.02,0.026466,0.008212
SKU-101362,KITCHEN,30.06,129.52,0.22,0.931,99.46,0.767912,259.04,0.020589,0.00623
SKU-101363,TOYS,119.1,158.8,0.61,0.973,39.7,0.25,317.6,0.081575,0.017273
SKU-101364,PET,39.01,44.01,0.77,0.983,5.0,0.113611,88.02,0.026719,0.021804
SKU-101365,ELECTRONICS,54.03,86.74,0.58,0.976,32.71,0.377104,173.48,0.037007,0.016424
SKU-101366,PET,119.39,197.26,0.68,0.987,77.87,0.394758,394.52,0.081774,0.019256
SKU-101367,HOME,85.74,189.02,1.49,0.954,103.28,0.546397,378.04,0.058726,0.042192
SKU-101368,ELECTRONICS,50.98,190.65,0.55,0.959,139.67,0.732599,381.3,0.034918,0.015574
SKU-101369,TOYS,14.98,175.66,1.79,0.972,160.68,0.914722,351.32,0.01026,0.050687
SKU-101370,TOYS,22.32,198.29,0.86,0.968,175.97,0.887438,396.58,0.015288,0.024353
SKU-101371,BEAUTY,61.85,78.7,0.76,0.931,16.85,0.214104,157.4,0.042363,0.021521
SKU-101372,ELECTRONICS,112.48,134.55,0.33,0.966,22.07,0.164028,269.1,0.077041,0.009345
SKU-101373,HOME,118.88,33.69,0.21,0.975,-85.19,-2.528644,67.38,0.081425,0.005947
SKU-101374,ELECTRONICS,82.88,157.93,0.66,0.952,75.05,0.475211,315.86,0.056767,0.018689
SKU-101375,KITCHEN,40.39,32.87,0.64,0.972,-7.52,-0.22878,65.74,0.027664,0.018123
SKU-101376,ELECTRONICS,96.37,130.18,0.12,0.949,33.81,0.259717,260.36,0.066007,0.003398
SKU-101377,ELECTRONICS,47.52,108.9,0.08,0.975,61.38,0.563636,217.8,0.032548,0.002265
SKU-101378,PET,68.29,97.95,0.38,0.978,29.66,0.302808,195.9,0.046774,0.01076
SKU-101379,KITCHEN,38.64,161.51,0.29,0.933,122.87,0.760758,323.02,0.026466,0.008212
SKU-101380,KITCHEN,30.06,129.52,0.22,0.931,99.46,0.767912,259.04,0.020589,0.00623
SKU-101381,TOYS,119.1,158.8,0.61,0.973,39.7,0.25,317.6,0.081575,0.017273
SKU-101382,PET,39.01,44.01,0.77,0.983,5.0,0.113611,88.02,0.026719,0.021804
SKU-101383,ELECTRONICS,54.03,86.74,0.58,0.976,32.71,0.377104,173.48,0.037007,0.016424
SKU-101384,PET,119.39,197.26,0.68,0.987,77.87,0.394758,394.52,0.081774,0.019256
SKU-101385,HOME,85.74,189.02,1.49,0.954,103.28,0.546397,378.04,0.058726,0.042192
SKU-101386,ELECTRONICS,50.98,190.65,0.55,0.959,139.67,0.732599,381.3,0.034918,0.015574
SKU-101387,TOYS,14.98,175.66,1.79,0.972,160.68,0.914722,351.32,0.01026,0.050687
SKU-101388,TOYS,22.32,198.29,0.86,0.968,175.97,0.887438,396.58,0.015288,0.024353
SKU-101389,BEAUTY,61.85,78.7,0.76,0.931,16.85,0.214104,157.4,0.042363,0.021521
SKU-101390,ELECTRONICS,112.48,134.55,0.33,0.966,22.07,0.164028,269.1,0.077041,0.009345
SKU-101391,HOME,118.88,33.69,0.21,0.975,-85.19,-2.528644,67.38,0.081425,0.005947
SKU-101392,ELECTRONICS,82.88,157.93,0.66,0.952,75.05,0.475211,315.86,0.056767,0.018689
SKU-101393,KITCHEN,40.39,32.87,0.64,0.972,-7.52,-0.22878,65.74,0.027664,0.018123
SKU-101394,ELECTRONICS,96.37,130.18,0.12,0.949,33.81,0.259717,260.36,0.066007,0.003398
SKU-101395,ELECTRONICS,47.52,108.9,0.08,0.975,61.38,0.563636,217.8,0.032548,0.002265
SKU-101396,PET,68.29,97.95,0.38,0.978,29.66,0.302808,195.9,0.046774,0.01076
SKU-101397,KITCHEN,38.64,161.51,0.29,0.933,122.87,0.760758,323.02,0.026466,0.008212
SKU-101398,KITCHEN,30.06,129.52,0.22,0.931,99.46,0.767912,259.04,0.020589,0.00623
SKU-101399,TOYS,119.1,158.8,0.61,0.973,39.7,0.25,317.6,0.081575,0.017273
SKU-101400,PET,39.01,44.01,0.77,0.983,5.0,0.113611,88.02,0.026719,0.021804
SKU-101401,ELECTRONICS,54.03,86.74,0.58,0.976,32.71,0.377104,173.48,0.037007,0.016424
SKU-101402,PET,119.39,197.26,0.68,0.987,77.87,0.394758,394.52,0.081774,0.019256
SKU-101403,HOME,85.74,189.02,1.49,0.954,103.28,0.546397,378.04,0.058726,0.042192
SKU-101404,ELECTRONICS,50.98,190.65,0.55,0.959,139.67,0.732599,381.3,0.034918,0.015574
SKU-101405,TOYS,14.98,175.66,1.79,0.972,160.68,0.914722,351.32,0.01026,0.050687
SKU-101406,TOYS,22.32,198.29,0.86,0.968,175.97,0.887438,396.58,0.015288,0.024353
