year_week,region,category,total_units,avg_price_usd,holiday_peak_flag,prime_event_flag,marketing_push_flag,weather_disruption,year,month,quarter,week_number,week_start,avg_unit_cost_usd,avg_selling_price_usd,avg_cube_ft,avg_gross_margin_usd,avg_margin_pct,avg_holding_cost_daily,avg_stockout_penalty,avg_volume_m3,home_warehouse_id,home_wh_capacity,home_wh_fixed_cost,home_ship_cost,home_lead_time,home_distance_km,home_lane_efficiency,carbon_distance_km,carbon_weight_tonnes,carbon_kg_per_unit,lag_1_week_demand,lag_2_week_demand,lag_4_week_demand,rolling_4wk_mean,rolling_4wk_std,demand_trend,weeks_since_epoch,is_q4,region_demand_rank,category_velocity
2025-W31,East,TOYS,155.0,134.935,0,0,1,0.12144871794871792,2025,7,3,31,2025-07-28,52.13333333333333,177.58333333333334,1.0866666666666667,125.45,0.6840533333333334,0.035707666666666665,355.1666666666667,0.030771,WH-EAST,118000,1750,1.5,1,500,1.0,500,0.0061542,0.19078,443.0,193.0,120.0,214.5,157.33298022559245,323.0,56,0,14,0.034878
2025-W33,East,TOYS,175.0,176.035,0,0,1,0.1398506493506493,2025,8,3,33,2025-08-11,52.13333333333333,177.58333333333334,1.0866666666666667,125.45,0.6840533333333334,0.035707666666666665,355.1666666666667,0.030771,WH-EAST,118000,1750,1.5,1,500,1.0,500,0.0061542,0.19078,155.0,443.0,102.0,223.25,151.17842659145077,53.0,58,0,9,0.048117
2025-W34,East,TOYS,269.0,133.85,0,0,1,0.21447330447330448,2025,8,3,34,2025-08-18,52.13333333333333,177.58333333333334,1.0866666666666667,125.45,0.6840533333333334,0.035707666666666665,355.1666666666667,0.030771,WH-EAST,118000,1750,1.5,1,500,1.0,500,0.0061542,0.19078,175.0,155.0,193.0,241.5,135.22696969663016,-18.0,59,0,4,0.082871
2025-W35,East,TOYS,68.0,183.62,0,0,1,0.1788210678210678,2025,8,3,35,2025-08-25,52.13333333333333,177.58333333333334,1.0866666666666667,125.45,0.6840533333333334,0.035707666666666665,355.1666666666667,0.030771,WH-EAST,118000,1750,1.5,1,500,1.0,500,0.0061542,0.19078,269.0,175.0,443.0,260.5,131.42678570215435,-174.0,60,0,17,0.022442
2025-W37,East,TOYS,86.0,115.45,0,0,1,0.23549999999999996,2025,9,3,37,2025-09-08,52.13333333333333,177.58333333333334,1.0866666666666667,125.45,0.6840533333333334,0.035707666666666665,355.1666666666667,0.030771,WH-EAST,118000,1750,1.5,1,500,1.0,500,0.0061542,0.19078,68.0,269.0,155.0,166.75,82.48787789730076,-87.0,62,0,15,0.03203
2025-W38,East,TOYS,92.0,155.175,0,0,1,0.02104308390022674,2025,9,3,38,2025-09-15,52.13333333333333,177.58333333333334,1.0866666666666667,125.45,0.6840533333333334,0.035707666666666665,355.1666666666667,0.030771,WH-EAST,118000,1750,1.5,1,500,1.0,500,0.0061542,0.19078,86.0,68.0,175.0,149.5,92.38506372785591,-89.0,63,0,15,0.027454
2025-W40,East,TOYS,106.0,140.215,0,0,1,0.1449801587301587,2025,10,4,40,2025-09-29,52.13333333333333,177.58333333333334,1.0866666666666667,125.45,0.6840533333333334,0.035707666666666665,355.1666666666667,0.030771,WH-EAST,118000,1750,1.5,1,500,1.0,500,0.0061542,0.19078,92.0,86.0,269.0,128.75,94.05450547421957,-177.0,65,1,8,0.045435
2025-W41,East,TOYS,118.0,178.90499999999997,0,0,1,0.012644557823129272,2025,10,4,41,2025-10-06,52.13333333333333,177.58333333333334,1.0866666666666667,125.45,0.6840533333333334,0.035707666666666665,355.1666666666667,0.030771,WH-EAST,118000,1750,1.5,1,500,1.0,500,0.0061542,0.19078,106.0,92.0,68.0,88.0,15.748015748023583,38.0,66,1,9,0.046956
2025-W42,East,TOYS,73.0,195.31,0,0,1,0.020925170068027212,2025,10,4,42,2025-10-13,52.13333333333333,177.58333333333334,1.0866666666666667,125.45,0.6840533333333334,0.035707666666666665,355.1666666666667,0.030771,WH-EAST,118000,1750,1.5,1,500,1.0,500,0.0061542,0.19078,118.0,106.0,86.0,100.5,14.364307617610118,32.0,67,1,13,0.03213
2025-W43,East,TOYS,84.0,61.37,0,0,1,0.0984761904761905,2025,10,4,43,2025-10-20,52.13333333333333,177.58333333333334,1.0866666666666667,125.45,0.6840533333333334,0.035707666666666665,355.1666666666667,0.030771,WH-EAST,118000,1750,1.5,1,500,1.0,500,0.0061542,0.19078,73.0,118.0,92.0,97.25,19.34554212215307,-19.0,68,1,8,0.040856
2025-W44,East,TOYS,65.0,96.55,0,0,1,0.10064285714285712,2025,10,4,44,2025-10-27,52.13333333333333,177.58333333333334,1.0866666666666667,125.45,0.6840533333333334,0.035707666666666665,355.1666666666667,0.030771,WH-EAST,118000,1750,1.5,1,500,1.0,500,0.0061542,0.19078,84.0,73.0,106.0,95.25,20.451161336217528,-22.0,69,1,13,0.033749
2025-W45,East,TOYS,61.0,78.05,0,0,0,-0.0019999999999999623,2025,11,4,45,2025-11-03,52.13333333333333,177.58333333333334,1.0866666666666667,125.45,0.6840533333333334,0.035707666666666665,355.1666666666667,0.030771,WH-EAST,118000,1750,1.5,1,500,1.0,500,0.0061542,0.19078,65.0,84.0,118.0,85.0,23.338094752285702,-53.0,70,1,12,0.037794
2025-W46,East,TOYS,116.0,144.12,0,0,1,0.06335714285714286,2025,11,4,46,2025-11-10,52.13333333333333,177.58333333333334,1.0866666666666667,125.45,0.6840533333333334,0.035707666666666665,355.1666666666667,0.030771,WH-EAST,118000,1750,1.5,1,500,1.0,500,0.0061542,0.19078,61.0,65.0,73.0,70.75,10.14478519568874,-12.0,71,1,4,0.08227
2025-W47,East,TOYS,57.0,152.35,0,0,0,0.10726190476190475,2025,11,4,47,2025-11-17,52.13333333333333,177.58333333333334,1.0866666666666667,125.45,0.6840533333333334,0.035707666666666665,355.1666666666667,0.030771,WH-EAST,118000,1750,1.5,1,500,1.0,500,0.0061542,0.19078,116.0,61.0,84.0,81.5,25.093159758521157,32.0,72,1,10,0.039583
2025-W48,East,TOYS,48.0,160.55,0,0,1,0.1213095238095238,2025,11,4,48,2025-11-24,52.13333333333333,177.58333333333334,1.0866666666666667,125.45,0.6840533333333334,0.035707666666666665,355.1666666666667,0.030771,WH-EAST,118000,1750,1.5,1,500,1.0,500,0.0061542,0.19078,57.0,116.0,65.0,74.75,27.6932603112502,-8.0,73,1,13,0.031189
2025-W51,East,TOYS,28.0,182.25,0,0,0,-0.2942857142857144,2025,12,4,51,2025-12-15,52.13333333333333,177.58333333333334,1.0866666666666667,125.45,0.6840533333333334,0.035707666666666665,355.1666666666667,0.030771,WH-EAST,118000,1750,1.5,1,500,1.0,500,0.0061542,0.19078,48.0,57.0,61.0,70.5,30.81666215972563,-13.0,76,1,10,0.046281
2025-W52,East,TOYS,58.0,173.48,0,0,0,-0.32642857142857146,2025,12,4,52,2025-12-22,52.13333333333333,177.58333333333334,1.0866666666666667,125.45,0.6840533333333334,0.035707666666666665,355.1666666666667,0.030771,WH-EAST,118000,1750,1.5,1,500,1.0,500,0.0061542,0.19078,28.0,48.0,116.0,62.25,37.827459162183565,-88.0,77,1,8,0.059184
2026-W01,East,TOYS,62.0,183.23,0,0,1,-0.21714285714285714,2025,12,4,1,2025-12-29,52.13333333333333,177.58333333333334,1.0866666666666667,125.45,0.6840533333333334,0.035707666666666665,355.1666666666667,0.030771,WH-EAST,118000,1750,1.5,1,500,1.0,500,0.0061542,0.19078,58.0,28.0,57.0,47.75,13.913422775626854,1.0,78,1,3,0.146226
2024-W31,North,BEAUTY,46.0,167.99,0,1,0,-0.042142857142857114,2024,7,3,31,2024-07-29,61.849999999999994,78.7,0.76,16.85,0.214104,0.042363,157.4,0.021521,WH-NORTH,120000,1800,1.5,1,500,1.0,500,0.0043042,0.13343,,,,,,,4,0,7,0.070336
2024-W32,North,BEAUTY,62.0,189.66,0,1,1,0.1714285714285714,2024,8,3,32,2024-08-05,61.849999999999994,78.7,0.76,16.85,0.214104,0.042363,157.4,0.021521,WH-NORTH,120000,1800,1.5,1,500,1.0,500,0.0043042,0.13343,46.0,,,46.0,,,5,0,10,0.053356
2024-W35,North,BEAUTY,72.0,188.74,0,1,1,0.3224047619047619,2024,8,3,35,2024-08-26,61.849999999999994,78.7,0.76,16.85,0.214104,0.042363,157.4,0.021521,WH-NORTH,120000,1800,1.5,1,500,1.0,500,0.0043042,0.13343,62.0,46.0,,54.0,11.313708498984761,,8,0,6,0.063773
2024-W37,North,BEAUTY,67.0,72.385,0,1,1,0.27178571428571424,2024,9,3,37,2024-09-09,61.849999999999994,78.7,0.76,16.85,0.214104,0.042363,157.4,0.021521,WH-NORTH,120000,1800,1.5,1,500,1.0,500,0.0043042,0.13343,72.0,62.0,,60.0,13.114877048604,,10,0,12,0.035024
2024-W39,North,BEAUTY,52.0,94.41,0,1,1,0.2396190476190476,2024,9,3,39,2024-09-23,61.849999999999994,78.7,0.76,16.85,0.214104,0.042363,157.4,0.021521,WH-NORTH,120000,1800,1.5,1,500,1.0,500,0.0043042,0.13343,67.0,72.0,46.0,61.75,11.265729744080792,21.0,12,0,10,0.035495
2024-W41,North,BEAUTY,66.0,33.44,0,1,1,0.24972789115646257,2024,10,4,41,2024-10-07,61.849999999999994,78.7,0.76,16.85,0.214104,0.042363,157.4,0.021521,WH-NORTH,120000,1800,1.5,1,500,1.0,500,0.0043042,0.13343,52.0,67.0,62.0,63.25,8.539125638299666,-10.0,14,1,15,0.027919
2024-W42,North,BEAUTY,23.0,179.83,0,1,1,0.023282312925170034,2024,10,4,42,2024-10-14,61.849999999999994,78.7,0.76,16.85,0.214104,0.042363,157.4,0.021521,WH-NORTH,120000,1800,1.5,1,500,1.0,500,0.0043042,0.13343,66.0,52.0,72.0,64.25,8.578072821638514,-6.0,15,1,19,0.011324
2024-W44,North,BEAUTY,38.0,168.36,0,1,1,0.11890873015873019,2024,10,4,44,2024-10-28,61.849999999999994,78.7,0.76,16.85,0.214104,0.042363,157.4,0.021521,WH-NORTH,120000,1800,1.5,1,500,1.0,500,0.0043042,0.13343,23.0,66.0,67.0,52.0,20.51016008388688,-44.0,17,1,17,0.014323
2024-W45,North,BEAUTY,53.0,190.34,1,1,1,0.245578231292517,2024,11,4,45,2024-11-04,61.849999999999994,78.7,0.76,16.85,0.214104,0.042363,157.4,0.021521,WH-NORTH,120000,1800,1.5,1,500,1.0,500,0.0043042,0.13343,38.0,23.0,52.0,44.75,18.463928798245153,-14.0,18,1,13,0.021686
2024-W49,North,BEAUTY,141.0,108.1425,1,1,1,0.23797979797979796,2024,12,4,49,2024-12-02,61.849999999999994,78.7,0.76,16.85,0.214104,0.042363,157.4,0.021521,WH-NORTH,120000,1800,1.5,1,500,1.0,500,0.0043042,0.13343,53.0,38.0,66.0,45.0,18.601075237738275,-13.0,22,1,11,0.042883
2024-W51,North,BEAUTY,85.0,104.06,1,1,1,0.08586507936507935,2024,12,4,51,2024-12-16,61.849999999999994,78.7,0.76,16.85,0.214104,0.042363,157.4,0.021521,WH-NORTH,120000,1800,1.5,1,500,1.0,500,0.0043042,0.13343,141.0,53.0,23.0,63.75,52.936282453530865,118.0,24,1,13,0.029648
2024-W52,North,BEAUTY,19.0,87.91,1,1,1,0.1892380952380952,2024,12,4,52,2024-12-23,61.849999999999994,78.7,0.76,16.85,0.214104,0.042363,157.4,0.021521,WH-NORTH,120000,1800,1.5,1,500,1.0,500,0.0043042,0.13343,85.0,141.0,38.0,79.25,45.595138629755986,47.0,25,1,21,0.006711
2025-W01,North,BEAUTY,127.0,138.67333333333335,1,1,1,0.04426373626373625,2025,1,1,1,2024-12-30,61.849999999999994,78.7,0.76,16.85,0.214104,0.042363,157.4,0.021521,WH-NORTH,120000,1800,1.5,1,500,1.0,500,0.0043042,0.13343,19.0,85.0,53.0,74.5,51.881274720911264,-34.0,26,0,11,0.034986
2025-W04,North,BEAUTY,117.0,67.03999999999999,1,1,1,0.1810111317254174,2025,1,1,4,2025-01-20,61.849999999999994,78.7,0.76,16.85,0.214104,0.042363,157.4,0.021521,WH-NORTH,120000,1800,1.5,1,500,1.0,500,0.0043042,0.13343,127.0,19.0,141.0,93.0,54.772255750516614,-14.0,29,0,12,0.03157
2025-W06,North,BEAUTY,46.0,164.63,1,1,1,0.16020408163265307,2025,2,1,6,2025-02-03,61.849999999999994,78.7,0.76,16.85,0.214104,0.042363,157.4,0.021521,WH-NORTH,120000,1800,1.5,1,500,1.0,500,0.0043042,0.13343,117.0,127.0,85.0,87.0,48.744230427815765,32.0,31,0,22,0.013162
2025-W07,North,BEAUTY,67.0,141.03,1,1,1,0.09115027829313546,2025,2,1,7,2025-02-10,61.849999999999994,78.7,0.76,16.85,0.214104,0.042363,157.4,0.021521,WH-NORTH,120000,1800,1.5,1,500,1.0,500,0.0043042,0.13343,46.0,117.0,19.0,77.25,52.99292405595298,27.0,32,0,17,0.02015
2025-W09,North,BEAUTY,35.0,100.1,1,0,1,0.13747835497835498,2025,3,1,9,2025-02-24,61.849999999999994,78.7,0.76,16.85,0.214104,0.042363,157.4,0.021521,WH-NORTH,120000,1800,1.5,1,500,1.0,500,0.0043042,0.13343,67.0,46.0,127.0,89.25,38.9903834297638,-60.0,34,0,20,0.009661
2025-W10,North,BEAUTY,77.0,136.245,1,0,1,0.13541743970315395,2025,3,1,10,2025-03-03,61.849999999999994,78.7,0.76,16.85,0.214104,0.042363,157.4,0.021521,WH-NORTH,120000,1800,1.5,1,500,1.0,500,0.0043042,0.13343,35.0,67.0,117.0,66.25,36.34441726959818,-82.0,35,0,17,0.021563
2025-W12,North,BEAUTY,87.0,165.23000000000002,1,0,1,0.11504483611626469,2025,3,1,12,2025-03-17,61.849999999999994,78.7,0.76,16.85,0.214104,0.042363,157.4,0.021521,WH-NORTH,120000,1800,1.5,1,500,1.0,500,0.0043042,0.13343,77.0,35.0,46.0,56.25,19.172462891692696,31.0,37,0,17,0.023281
2025-W14,North,BEAUTY,110.0,68.29,1,0,1,0.07522263450834879,2025,4,2,14,2025-03-31,61.849999999999994,78.7,0.76,16.85,0.214104,0.042363,157.4,0.021521,WH-NORTH,120000,1800,1.5,1,500,1.0,500,0.0043042,0.13343,87.0,77.0,67.0,66.5,22.531459488161588,20.0,39,0,17,0.021413
2025-W16,North,BEAUTY,30.0,126.31,1,0,1,0.008316326530612253,2025,4,2,16,2025-04-14,61.849999999999994,78.7,0.76,16.85,0.214104,0.042363,157.4,0.021521,WH-NORTH,120000,1800,1.5,1,500,1.0,500,0.0043042,0.13343,110.0,87.0,35.0,77.25,31.37275888410199,75.0,41,0,20,0.007582
2025-W17,North,BEAUTY,54.0,157.1,1,0,1,0.2551298701298701,2025,4,2,17,2025-04-21,61.849999999999994,78.7,0.76,16.85,0.214104,0.042363,157.4,0.021521,WH-NORTH,120000,1800,1.5,1,500,1.0,500,0.0043042,0.13343,30.0,110.0,77.0,76.0,33.635298918447766,-47.0,42,0,18,0.011973
2025-W18,North,BEAUTY,71.0,77.77,1,0,0,0.030640074211502773,2025,5,2,18,2025-04-28,61.849999999999994,78.7,0.76,16.85,0.214104,0.042363,157.4,0.021521,WH-NORTH,120000,1800,1.5,1,500,1.0,500,0.0043042,0.13343,54.0,30.0,87.0,70.25,35.33058165385903,-33.0,43,0,19,0.016155
2025-W19,North,BEAUTY,25.0,128.67,1,0,1,0.24707792207792206,2025,5,2,19,2025-05-05,61.849999999999994,78.7,0.76,16.85,0.214104,0.042363,157.4,0.021521,WH-NORTH,120000,1800,1.5,1,500,1.0,500,0.0043042,0.13343,71.0,54.0,110.0,66.25,33.66872930975171,-39.0,44,0,24,0.005127
2025-W20,North,BEAUTY,70.0,192.48,1,0,1,0.1257235621521336,2025,5,2,20,2025-05-12,61.849999999999994,78.7,0.76,16.85,0.214104,0.042363,157.4,0.021521,WH-NORTH,120000,1800,1.5,1,500,1.0,500,0.0043042,0.13343,25.0,71.0,30.0,45.0,21.46314670934034,-5.0,45,0,19,0.016795
2025-W21,North,BEAUTY,35.0,91.3,1,0,1,0.22478664192949904,2025,5,2,21,2025-05-19,61.849999999999994,78.7,0.76,16.85,0.214104,0.042363,157.4,0.021521,WH-NORTH,120000,1800,1.5,1,500,1.0,500,0.0043042,0.13343,70.0,25.0,54.0,55.0,21.46314670934034,16.0,46,0,23,0.007175
2025-W22,North,BEAUTY,110.0,160.57000000000002,1,0,1,0.1653246753246753,2025,5,2,22,2025-05-26,61.849999999999994,78.7,0.76,16.85,0.214104,0.042363,157.4,0.021521,WH-NORTH,120000,1800,1.5,1,500,1.0,500,0.0043042,0.13343,35.0,70.0,71.0,50.25,23.739910137431732,-36.0,47,0,15,0.029851
2025-W23,North,BEAUTY,150.0,158.5533333333333,1,0,1,0.1527891156462585,2025,6,2,23,2025-06-02,61.849999999999994,78.7,0.76,16.85,0.214104,0.042363,157.4,0.021521,WH-NORTH,120000,1800,1.5,1,500,1.0,500,0.0043042,0.13343,110.0,35.0,25.0,60.0,38.51406669430448,85.0,48,0,16,0.032237
2025-W24,North,BEAUTY,78.0,81.43499999999999,1,0,1,0.2516141001855287,2025,6,2,24,2025-06-09,61.849999999999994,78.7,0.76,16.85,0.214104,0.042363,157.4,0.021521,WH-NORTH,120000,1800,1.5,1,500,1.0,500,0.0043042,0.13343,150.0,110.0,70.0,91.25,49.728429159452304,80.0,49,0,16,0.017816
2025-W25,North,BEAUTY,60.0,99.52,1,0,1,0.1513450834879406,2025,6,2,25,2025-06-16,61.849999999999994,78.7,0.76,16.85,0.214104,0.042363,157.4,0.021521,WH-NORTH,120000,1800,1.5,1,500,1.0,500,0.0043042,0.13343,78.0,150.0,35.0,93.25,48.73995623031819,43.0,50,0,19,0.014378
2025-W30,North,BEAUTY,83.0,90.95,1,0,1,0.20013986013986013,2025,7,3,30,2025-07-21,61.849999999999994,78.7,0.76,16.85,0.214104,0.042363,157.4,0.021521,WH-NORTH,120000,1800,1.5,1,500,1.0,500,0.0043042,0.13343,60.0,78.0,110.0,99.5,39.50949253027682,-50.0,55,0,16,0.025728
2025-W31,North,BEAUTY,40.0,100.61,0,0,1,0.12144871794871792,2025,7,3,31,2025-07-28,61.849999999999994,78.7,0.76,16.85,0.214104,0.042363,157.4,0.021521,WH-NORTH,120000,1800,1.5,1,500,1.0,500,0.0043042,0.13343,83.0,60.0,150.0,92.75,39.423977475642914,-67.0,56,0,22,0.009001
2025-W33,North,BEAUTY,41.0,127.1,0,0,1,0.1398506493506493,2025,8,3,33,2025-08-11,61.849999999999994,78.7,0.76,16.85,0.214104,0.042363,157.4,0.021521,WH-NORTH,120000,1800,1.5,1,500,1.0,500,0.0043042,0.13343,40.0,83.0,78.0,65.25,19.517086531208157,-38.0,58,0,20,0.011273
2025-W34,North,BEAUTY,93.0,137.10500000000002,0,0,1,0.21447330447330448,2025,8,3,34,2025-08-18,61.849999999999994,78.7,0.76,16.85,0.214104,0.042363,157.4,0.021521,WH-NORTH,120000,1800,1.5,1,500,1.0,500,0.0043042,0.13343,41.0,40.0,60.0,56.0,20.215505600075076,-19.0,59,0,13,0.028651
2025-W35,North,BEAUTY,30.0,129.33,0,0,1,0.1788210678210678,2025,8,3,35,2025-08-25,61.849999999999994,78.7,0.76,16.85,0.214104,0.042363,157.4,0.021521,WH-NORTH,120000,1800,1.5,1,500,1.0,500,0.0043042,0.13343,93.0,41.0,83.0,64.25,27.72934666858682,10.0,60,0,23,0.009901
2025-W36,North,BEAUTY,30.0,129.57,0,0,1,0.1608214285714286,2025,9,3,36,2025-09-01,61.849999999999994,78.7,0.76,16.85,0.214104,0.042363,157.4,0.021521,WH-NORTH,120000,1800,1.5,1,500,1.0,500,0.0043042,0.13343,30.0,93.0,40.0,51.0,28.43706501498822,-10.0,61,0,17,0.009954
2025-W38,North,BEAUTY,52.0,188.26,0,0,1,0.02104308390022674,2025,9,3,38,2025-09-15,61.849999999999994,78.7,0.76,16.85,0.214104,0.042363,157.4,0.021521,WH-NORTH,120000,1800,1.5,1,500,1.0,500,0.0043042,0.13343,30.0,30.0,41.0,48.5,30.116440692751198,-11.0,63,0,18,0.015518
2025-W40,North,BEAUTY,45.0,179.22,0,0,1,0.1449801587301587,2025,10,4,40,2025-09-29,61.849999999999994,78.7,0.76,16.85,0.214104,0.042363,157.4,0.021521,WH-NORTH,120000,1800,1.5,1,500,1.0,500,0.0043042,0.13343,52.0,30.0,93.0,51.25,29.702693480558295,-41.0,65,1,14,0.019288
2025-W42,North,BEAUTY,36.0,32.96,0,0,1,0.020925170068027212,2025,10,4,42,2025-10-13,61.849999999999994,78.7,0.76,16.85,0.214104,0.042363,157.4,0.021521,WH-NORTH,120000,1800,1.5,1,500,1.0,500,0.0043042,0.13343,45.0,52.0,30.0,39.25,11.056672193748009,15.0,67,1,22,0.015845
2025-W45,North,BEAUTY,35.0,79.98,0,0,0,-0.0019999999999999623,2025,11,4,45,2025-11-03,61.849999999999994,78.7,0.76,16.85,0.214104,0.042363,157.4,0.021521,WH-NORTH,120000,1800,1.5,1,500,1.0,500,0.0043042,0.13343,36.0,45.0,30.0,40.75,9.70824391947382,6.0,70,1,18,0.021685
2025-W46,North,BEAUTY,54.0,175.73,0,0,1,0.06335714285714286,2025,11,4,46,2025-11-10,61.849999999999994,78.7,0.76,16.85,0.214104,0.042363,157.4,0.021521,WH-NORTH,120000,1800,1.5,1,500,1.0,500,0.0043042,0.13343,35.0,36.0,52.0,42.0,8.041558721209903,-17.0,71,1,10,0.038298
2025-W47,North,BEAUTY,62.0,77.99,0,0,0,0.10726190476190475,2025,11,4,47,2025-11-17,61.849999999999994,78.7,0.76,16.85,0.214104,0.042363,157.4,0.021521,WH-NORTH,120000,1800,1.5,1,500,1.0,500,0.0043042,0.13343,54.0,35.0,45.0,42.5,8.88819441731561,9.0,72,1,8,0.043056
2025-W52,North,BEAUTY,45.0,85.86,0,0,0,-0.32642857142857146,2025,12,4,52,2025-12-22,61.849999999999994,78.7,0.76,16.85,0.214104,0.042363,157.4,0.021521,WH-NORTH,120000,1800,1.5,1,500,1.0,500,0.0043042,0.13343,62.0,54.0,36.0,46.75,13.400870618483477,26.0,77,1,11,0.045918
2024-W31,North,ELECTRONICS,72.0,43.17,0,1,0,-0.042142857142857114,2024,8,3,31,2024-07-29,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-NORTH,120000,1800,1.5,1,500,1.0,500,0.002189176484703059,0.067864,,,,,,,4,0,3,0.110092
2024-W32,North,ELECTRONICS,113.0,136.9,0,1,1,0.1714285714285714,2024,8,3,32,2024-08-05,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-NORTH,120000,1800,1.5,1,500,1.0,500,0.002189176484703059,0.067864,72.0,,,72.0,,,5,0,2,0.097246
2024-W33,North,ELECTRONICS,101.0,104.0,0,1,0,0.2013095238095238,2024,8,3,33,2024-08-12,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-NORTH,120000,1800,1.5,1,500,1.0,500,0.002189176484703059,0.067864,113.0,72.0,,92.5,28.991378028648448,,6,0,1,0.12154
2024-W34,North,ELECTRONICS,75.0,73.12,0,1,1,0.21345238095238095,2024,8,3,34,2024-08-19,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-NORTH,120000,1800,1.5,1,500,1.0,500,0.002189176484703059,0.067864,101.0,113.0,,95.33333333333333,21.07921567168317,,7,0,4,0.062552
2024-W35,North,ELECTRONICS,144.0,125.00666666666666,0,1,1,0.3224047619047619,2024,8,3,35,2024-08-26,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-NORTH,120000,1800,1.5,1,500,1.0,500,0.002189176484703059,0.067864,75.0,101.0,72.0,90.25,19.98958061924595,3.0,8,0,2,0.127547
2024-W37,North,ELECTRONICS,88.0,176.36,0,1,1,0.27178571428571424,2024,9,3,37,2024-09-09,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-NORTH,120000,1800,1.5,1,500,1.0,500,0.002189176484703059,0.067864,144.0,75.0,113.0,108.25,28.628365886535217,31.0,10,0,10,0.046001
2024-W38,North,ELECTRONICS,234.0,99.062,0,1,1,0.22066666666666662,2024,9,3,38,2024-09-16,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-NORTH,120000,1800,1.5,1,500,1.0,500,0.002189176484703059,0.067864,88.0,144.0,101.0,102.0,29.944392908634274,-13.0,11,0,1,0.133409
2024-W39,North,ELECTRONICS,66.0,185.71,0,1,1,0.2396190476190476,2024,9,3,39,2024-09-23,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-NORTH,120000,1800,1.5,1,500,1.0,500,0.002189176484703059,0.067864,234.0,88.0,75.0,135.25,72.32046736574648,159.0,12,0,8,0.045051
2024-W40,North,ELECTRONICS,206.0,129.798,0,1,1,0.08741496598639453,2024,10,4,40,2024-09-30,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-NORTH,120000,1800,1.5,1,500,1.0,500,0.002189176484703059,0.067864,66.0,234.0,144.0,133.0,74.91328320131217,-78.0,13,1,3,0.109925
2024-W41,North,ELECTRONICS,170.0,124.3575,0,1,1,0.24972789115646257,2024,10,4,41,2024-10-07,74.05533893221356,134.85384523095382,0.3865506898620276,60.79850629874025,0.42874679424115175,0.05072288962207558,269.70769046190765,0.010945882423515296,WH-NORTH,120000,1800,1.5,1,500,1.0,500,0.002189176484703059,0.067864,206.0,66.0,88.0,148.5,83.83117956146548,118.0,14,1,4,0.071912
