canonical_warehouse_id,sku_id,starting_inventory_units,inventory_value_usd,daily_holding_cost_usd
WH-EAST,SKU-103497,1372,163103.36,111.7151
WH-EAST,SKU-103501,2084,99031.68,67.83
WH-EAST,SKU-103503,1287,49729.68,34.0617
WH-EAST,SKU-103506,968,37761.68,25.864
WH-EAST,SKU-103507,2448,132265.44,90.5931
WH-EAST,SKU-103524,1923,75016.23,51.3806
WH-EAST,SKU-103525,2932,158415.96,108.5045
WH-EAST,SKU-103528,822,41905.56,28.7026
WH-EAST,SKU-103530,1494,33346.08,22.8403
WH-EAST,SKU-103531,2809,173736.65,118.9977
WH-EAST,SKU-103534,1602,132773.76,90.9407
WH-EAST,SKU-103548,2959,66044.88,45.2372
WH-EAST,SKU-103553,2251,90917.89,62.2717
WH-EAST,SKU-103554,2189,210953.93,144.4893
WH-EAST,SKU-103556,1842,125790.18,86.1577
WH-EAST,SKU-103565,2436,36491.28,24.9934
WH-EAST,SKU-103568,734,82560.32,56.5481
WH-EAST,SKU-103570,2488,206205.44,141.2363
WH-EAST,SKU-103581,740,63447.6,43.4572
WH-EAST,SKU-103582,2016,102775.68,70.3947
WH-EAST,SKU-103588,797,66055.36,45.2433
WH-EAST,SKU-103589,1875,75731.25,51.87
WH-EAST,SKU-103590,1588,153035.56,104.8191
WH-EAST,SKU-103593,1287,49729.68,34.0617
WH-EAST,SKU-103596,968,37761.68,25.864
WH-EAST,SKU-103605,1462,173802.56,119.0434
WH-EAST,SKU-103607,2851,115151.89,78.8701
WH-EAST,SKU-103613,1586,188892.6,129.378
WH-EAST,SKU-103614,1923,75016.23,51.3806
WH-EAST,SKU-103617,2315,198488.1,135.9507
WH-EAST,SKU-103623,2638,313605.44,214.7992
WH-EAST,SKU-103625,646,26091.94,17.8709
WH-EAST,SKU-103626,1224,117956.88,80.7926
WH-EAST,SKU-103629,2958,114297.12,78.2864
WH-EAST,SKU-103633,2593,140099.79,95.9592
WH-EAST,SKU-103635,1382,118492.68,81.1593
WH-EAST,SKU-103639,2822,174540.7,119.5484
WH-EAST,SKU-103659,1460,173564.8,118.8805
WH-EAST,SKU-103660,2488,206205.44,141.2363
WH-EAST,SKU-103663,920,43718.4,29.9442
WH-EAST,SKU-103664,2579,176119.91,120.6301
WH-EAST,SKU-103669,862,46573.86,31.9
WH-EAST,SKU-103674,801,17878.32,12.2457
WH-EAST,SKU-103675,1353,83683.05,57.3171
WH-EAST,SKU-103698,2917,281111.29,192.5424
WH-EAST,SKU-103699,2079,98794.08,67.6673
WH-EAST,SKU-103701,1068,41267.52,28.2657
WH-EAST,SKU-103703,1586,188892.6,129.378
WH-EAST,SKU-103704,1923,75016.23,51.3806
WH-EAST,SKU-103705,2932,158415.96,108.5045
WH-EAST,SKU-103707,2315,198488.1,135.9507
WH-EAST,SKU-103718,2832,193397.28,132.464
WH-EAST,SKU-103721,970,115527.0,79.1277
WH-EAST,SKU-103725,1382,118492.68,81.1593
WH-EAST,SKU-103731,1256,149313.28,102.2698
WH-EAST,SKU-103738,888,26693.28,18.283
WH-EAST,SKU-103739,2816,335385.6,229.7152
WH-EAST,SKU-103740,2892,112816.92,77.2713
WH-EAST,SKU-103747,585,36182.25,24.7824
WH-EAST,SKU-103759,862,46573.86,31.9
WH-EAST,SKU-103762,2016,102775.68,70.3947
WH-EAST,SKU-103774,661,19869.66,13.6093
WH-EAST,SKU-103778,534,63754.26,43.6673
WH-EAST,SKU-103779,790,67734.6,46.3935
WH-EAST,SKU-103783,2669,165077.65,113.0668
WH-EAST,SKU-103784,2483,279287.84,191.2928
WH-EAST,SKU-103790,1953,133370.37,91.3496
WH-EAST,SKU-103795,2932,158415.96,108.5045
WH-EAST,SKU-103804,1602,132773.76,90.9407
WH-EAST,SKU-103805,646,26091.94,17.8709
WH-EAST,SKU-103806,1224,117956.88,80.7926
WH-EAST,SKU-103808,2832,193397.28,132.464
WH-EAST,SKU-103819,2822,174540.7,119.5484
WH-EAST,SKU-103835,2436,36491.28,24.9934
WH-EAST,SKU-103840,2488,206205.44,141.2363
WH-EAST,SKU-103851,740,63447.6,43.4572
WH-EAST,SKU-103853,1425,21346.5,14.6205
WH-EAST,SKU-103854,801,17878.32,12.2457
WH-EAST,SKU-103857,1372,163103.36,111.7151
WH-EAST,SKU-103858,797,66055.36,45.2433
WH-EAST,SKU-103861,2084,99031.68,67.83
WH-EAST,SKU-103871,2210,33105.8,22.6746
WH-EAST,SKU-103877,2851,115151.89,78.8701
WH-EAST,SKU-103884,1923,75016.23,51.3806
WH-EAST,SKU-103890,1494,33346.08,22.8403
WH-EAST,SKU-103901,970,115527.0,79.1277
WH-EAST,SKU-103902,2237,87265.37,59.7704
WH-EAST,SKU-103911,1256,149313.28,102.2698
WH-EAST,SKU-103915,965,45856.8,31.4088
WH-EAST,SKU-103918,888,26693.28,18.283
WH-EAST,SKU-103930,2488,206205.44,141.2363
WH-EAST,SKU-103934,2579,176119.91,120.6301
WH-EAST,SKU-103935,592,22874.88,15.6679
WH-EAST,SKU-103945,1353,83683.05,57.3171
WH-EAST,SKU-103949,1875,75731.25,51.87
WH-EAST,SKU-103953,1287,49729.68,34.0617
WH-EAST,SKU-103954,661,19869.66,13.6093
WH-EAST,SKU-103964,2483,279287.84,191.2928
WH-EAST,SKU-103972,898,26993.88,18.4889
WH-EAST,SKU-103975,2932,158415.96,108.5045
WH-EAST,SKU-103981,2809,173736.65,118.9977
WH-EAST,SKU-103983,2638,313605.44,214.7992
WH-EAST,SKU-103986,1224,117956.88,80.7926
WH-EAST,SKU-103987,872,41437.44,28.3819
WH-EAST,SKU-103990,2629,79027.74,54.1285
WH-EAST,SKU-103997,2561,38363.78,26.2759
WH-EAST,SKU-104009,2816,335385.6,229.7152
WH-EAST,SKU-104010,2892,112816.92,77.2713
WH-EAST,SKU-104019,1460,173564.8,118.8805
WH-EAST,SKU-104027,1780,211998.0,145.2035
WH-EAST,SKU-104028,1615,63001.15,43.1512
WH-EAST,SKU-104031,740,63447.6,43.4572
WH-EAST,SKU-104032,2016,102775.68,70.3947
WH-EAST,SKU-104034,801,17878.32,12.2457
WH-EAST,SKU-104037,1372,163103.36,111.7151
WH-EAST,SKU-104041,2084,99031.68,67.83
WH-EAST,SKU-104042,2102,143545.58,98.3189
WH-EAST,SKU-104054,2483,279287.84,191.2928
WH-EAST,SKU-104055,1462,173802.56,119.0434
WH-EAST,SKU-104056,1960,162444.8,111.2633
WH-EAST,SKU-104058,2917,281111.29,192.5424
WH-EAST,SKU-104062,898,26993.88,18.4889
WH-EAST,SKU-104072,2646,297622.08,203.8505
WH-EAST,SKU-104073,2638,313605.44,214.7992
WH-EAST,SKU-104076,1224,117956.88,80.7926
WH-EAST,SKU-104084,2477,295729.03,202.5542
WH-EAST,SKU-104088,2959,66044.88,45.2372
WH-EAST,SKU-104093,2251,90917.89,62.2717
WH-EAST,SKU-104106,1537,34305.84,23.4977
WH-EAST,SKU-104110,2488,206205.44,141.2363
WH-EAST,SKU-104112,2942,283520.54,194.1926
WH-EAST,SKU-104121,740,63447.6,43.4572
WH-EAST,SKU-104124,801,17878.32,12.2457
WH-EAST,SKU-104138,534,63754.26,43.6673
WH-EAST,SKU-104140,2115,107822.7,73.8516
WH-EAST,SKU-104148,2917,281111.29,192.5424
WH-EAST,SKU-104154,1923,75016.23,51.3806
WH-EAST,SKU-104159,2935,43966.3,30.1131
WH-EAST,SKU-104162,2646,297622.08,203.8505
WH-EAST,SKU-104164,1602,132773.76,90.9407
WH-EAST,SKU-104165,646,26091.94,17.8709
WH-EAST,SKU-104184,2189,210953.93,144.4893
WH-EAST,SKU-104190,2892,112816.92,77.2713
WH-EAST,SKU-104192,1950,232810.5,159.4593
WH-EAST,SKU-104195,2436,36491.28,24.9934
WH-EAST,SKU-104197,585,36182.25,24.7824
WH-EAST,SKU-104202,2942,283520.54,194.1926
WH-EAST,SKU-104204,2579,176119.91,120.6301
WH-EAST,SKU-104211,740,63447.6,43.4572
WH-EAST,SKU-104215,1353,83683.05,57.3171
WH-EAST,SKU-104225,2627,312875.7,214.2975
WH-EAST,SKU-104226,968,37761.68,25.864
WH-EAST,SKU-104227,2448,132265.44,90.5931
WH-EAST,SKU-104229,790,67734.6,46.3935
WH-EAST,SKU-104230,2115,107822.7,73.8516
WH-EAST,SKU-104246,1232,147088.48,100.7456
WH-EAST,SKU-104248,822,41905.56,28.7026
WH-EAST,SKU-104249,2935,43966.3,30.1131
WH-EAST,SKU-104254,1602,132773.76,90.9407
WH-EAST,SKU-104255,646,26091.94,17.8709
WH-EAST,SKU-104273,2251,90917.89,62.2717
WH-EAST,SKU-104275,965,45856.8,31.4088
WH-EAST,SKU-104278,888,26693.28,18.283
WH-EAST,SKU-104282,1950,232810.5,159.4593
WH-EAST,SKU-104285,2436,36491.28,24.9934
WH-EAST,SKU-104289,1460,173564.8,118.8805
WH-EAST,SKU-104292,2942,283520.54,194.1926
WH-EAST,SKU-104293,920,43718.4,29.9442
WH-EAST,SKU-104299,862,46573.86,31.9
WH-EAST,SKU-104301,740,63447.6,43.4572
WH-EAST,SKU-104303,1425,21346.5,14.6205
WH-EAST,SKU-104307,1372,163103.36,111.7151
WH-EAST,SKU-104308,797,66055.36,45.2433
WH-EAST,SKU-104313,1287,49729.68,34.0617
WH-EAST,SKU-104329,2079,98794.08,67.6673
WH-EAST,SKU-104333,1586,188892.6,129.378
WH-EAST,SKU-104347,872,41437.44,28.3819
WH-EAST,SKU-104349,2958,114297.12,78.2864
WH-EAST,SKU-104350,2629,79027.74,54.1285
WH-EAST,SKU-104358,2959,66044.88,45.2372
WH-EAST,SKU-104361,1256,149313.28,102.2698
WH-EAST,SKU-104365,965,45856.8,31.4088
WH-EAST,SKU-104369,2816,335385.6,229.7152
WH-EAST,SKU-104374,2624,133771.52,91.6248
WH-EAST,SKU-104377,585,36182.25,24.7824
WH-EAST,SKU-104379,1460,173564.8,118.8805
WH-EAST,SKU-104388,1615,63001.15,43.1512
WH-EAST,SKU-104389,862,46573.86,31.9
WH-EAST,SKU-104390,2807,335127.73,229.5396
WH-EAST,SKU-104398,797,66055.36,45.2433
WH-EAST,SKU-104401,2084,99031.68,67.83
WH-EAST,SKU-104404,661,19869.66,13.6093
WH-EAST,SKU-104406,968,37761.68,25.864
WH-EAST,SKU-104417,2851,115151.89,78.8701
WH-EAST,SKU-104424,1923,75016.23,51.3806
WH-EAST,SKU-104427,2315,198488.1,135.9507
WH-EAST,SKU-104432,2646,297622.08,203.8505
WH-EAST,SKU-104435,646,26091.94,17.8709
WH-EAST,SKU-104446,2401,122402.98,83.8381
WH-EAST,SKU-104448,2959,66044.88,45.2372
WH-EAST,SKU-104451,1256,149313.28,102.2698
WH-EAST,SKU-104453,2251,90917.89,62.2717
WH-EAST,SKU-104455,965,45856.8,31.4088
WH-EAST,SKU-104469,1460,173564.8,118.8805
WH-EAST,SKU-104477,1780,211998.0,145.2035
WH-EAST,SKU-104478,1615,63001.15,43.1512
WH-EAST,SKU-104480,2807,335127.73,229.5396
WH-EAST,SKU-104492,2102,143545.58,98.3189
WH-EAST,SKU-104494,661,19869.66,13.6093
WH-EAST,SKU-104500,2115,107822.7,73.8516
WH-EAST,SKU-104512,898,26993.88,18.4889
WH-EAST,SKU-104516,1232,147088.48,100.7456
WH-EAST,SKU-104519,2935,43966.3,30.1131
WH-EAST,SKU-104523,2638,313605.44,214.7992
WH-EAST,SKU-104525,646,26091.94,17.8709
WH-EAST,SKU-104526,1224,117956.88,80.7926
WH-EAST,SKU-104533,2593,140099.79,95.9592
WH-EAST,SKU-104540,1339,150610.72,103.1579
WH-EAST,SKU-104543,2251,90917.89,62.2717
WH-EAST,SKU-104550,2892,112816.92,77.2713
WH-EAST,SKU-104552,1950,232810.5,159.4593
WH-EAST,SKU-104555,2436,36491.28,24.9934
WH-EAST,SKU-104558,734,82560.32,56.5481
WH-EAST,SKU-104559,1460,173564.8,118.8805
WH-EAST,SKU-104562,2942,283520.54,194.1926
WH-EAST,SKU-104564,2579,176119.91,120.6301
WH-EAST,SKU-104569,862,46573.86,31.9
WH-EAST,SKU-104577,1372,163103.36,111.7151
WH-EAST,SKU-104589,790,67734.6,46.3935
WH-EAST,SKU-104591,2210,33105.8,22.6746
WH-EAST,SKU-104600,1953,133370.37,91.3496
WH-EAST,SKU-104601,1068,41267.52,28.2657
WH-EAST,SKU-104602,898,26993.88,18.4889
WH-EAST,SKU-104612,2646,297622.08,203.8505
WH-EAST,SKU-104613,2638,313605.44,214.7992
WH-EAST,SKU-104614,1602,132773.76,90.9407
WH-EAST,SKU-104616,1224,117956.88,80.7926
WH-EAST,SKU-104625,1382,118492.68,81.1593
WH-EAST,SKU-104628,2959,66044.88,45.2372
WH-EAST,SKU-104632,1131,93737.28,64.2035
WH-EAST,SKU-104635,965,45856.8,31.4088
WH-EAST,SKU-104637,1172,45286.08,31.0182
WH-EAST,SKU-104643,616,52815.84,36.1752
WH-EAST,SKU-104645,2436,36491.28,24.9934
WH-EAST,SKU-104651,1894,76498.66,52.3956
WH-EAST,SKU-104654,2579,176119.91,120.6301
WH-EAST,SKU-104655,592,22874.88,15.6679
WH-EAST,SKU-104656,566,17013.96,11.6534
WH-EAST,SKU-104659,862,46573.86,31.9
WH-EAST,SKU-104676,968,37761.68,25.864
WH-EAST,SKU-104679,790,67734.6,46.3935
WH-EAST,SKU-104690,1953,133370.37,91.3496
WH-EAST,SKU-104692,898,26993.88,18.4889
WH-EAST,SKU-104695,2932,158415.96,108.5045
WH-EAST,SKU-104697,2315,198488.1,135.9507
WH-EAST,SKU-104701,2809,173736.65,118.9977
WH-EAST,SKU-104702,2646,297622.08,203.8505
WH-EAST,SKU-104705,646,26091.94,17.8709
WH-EAST,SKU-104706,1224,117956.88,80.7926
WH-EAST,SKU-104716,2401,122402.98,83.8381
WH-EAST,SKU-104717,2561,38363.78,26.2759
WH-EAST,SKU-104719,2822,174540.7,119.5484
WH-EAST,SKU-104723,2251,90917.89,62.2717
WH-EAST,SKU-104724,2189,210953.93,144.4893
WH-EAST,SKU-104736,1537,34305.84,23.4977
WH-EAST,SKU-104750,2807,335127.73,229.5396
WH-EAST,SKU-104765,2627,312875.7,214.2975
WH-EAST,SKU-104766,968,37761.68,25.864
WH-EAST,SKU-104770,2115,107822.7,73.8516
WH-EAST,SKU-104779,2079,98794.08,67.6673
WH-EAST,SKU-104784,1923,75016.23,51.3806
WH-EAST,SKU-104789,2935,43966.3,30.1131
WH-EAST,SKU-104793,2638,313605.44,214.7992
WH-EAST,SKU-104796,1224,117956.88,80.7926
WH-EAST,SKU-104797,872,41437.44,28.3819
WH-EAST,SKU-104801,970,115527.0,79.1277
WH-EAST,SKU-104804,2477,295729.03,202.5542
WH-EAST,SKU-104812,1131,93737.28,64.2035
WH-EAST,SKU-104815,965,45856.8,31.4088
WH-EAST,SKU-104820,2892,112816.92,77.2713
WH-EAST,SKU-104831,1894,76498.66,52.3956
WH-EAST,SKU-104835,592,22874.88,15.6679
WH-EAST,SKU-104844,801,17878.32,12.2457
WH-EAST,SKU-104862,2006,44773.92,30.6677
WH-EAST,SKU-104864,2483,279287.84,191.2928
WH-EAST,SKU-104872,898,26993.88,18.4889
WH-EAST,SKU-104873,1586,188892.6,129.378
WH-EAST,SKU-104881,2809,173736.65,118.9977
WH-EAST,SKU-104885,646,26091.94,17.8709
WH-EAST,SKU-104887,872,41437.44,28.3819
WH-EAST,SKU-104890,2629,79027.74,54.1285
WH-EAST,SKU-104892,2237,87265.37,59.7704
WH-EAST,SKU-104895,1382,118492.68,81.1593
WH-EAST,SKU-104903,2251,90917.89,62.2717
WH-EAST,SKU-104905,965,45856.8,31.4088
WH-EAST,SKU-104908,888,26693.28,18.283
WH-EAST,SKU-104909,2816,335385.6,229.7152
WH-EAST,SKU-104918,734,82560.32,56.5481
WH-EAST,SKU-104923,920,43718.4,29.9442
WH-EAST,SKU-104929,862,46573.86,31.9
WH-EAST,SKU-104933,1425,21346.5,14.6205
WH-EAST,SKU-104934,801,17878.32,12.2457
WH-EAST,SKU-104936,510,57364.8,39.2909
WH-EAST,SKU-104939,1875,75731.25,51.87
WH-EAST,SKU-104943,1287,49729.68,34.0617
WH-EAST,SKU-104947,2448,132265.44,90.5931
WH-EAST,SKU-104956,1960,162444.8,111.2633
WH-EAST,SKU-104959,2079,98794.08,67.6673
WH-EAST,SKU-104960,1953,133370.37,91.3496
WH-EAST,SKU-104966,1232,147088.48,100.7456
WH-EAST,SKU-104969,2935,43966.3,30.1131
WH-EAST,SKU-104970,1494,33346.08,22.8403
WH-EAST,SKU-104972,2646,297622.08,203.8505
WH-EAST,SKU-104973,2638,313605.44,214.7992
WH-EAST,SKU-104987,2561,38363.78,26.2759
WH-EAST,SKU-104998,888,26693.28,18.283
WH-EAST,SKU-104999,2816,335385.6,229.7152
WH-NORTH,SKU-100018,822,41905.56,28.7026
WH-NORTH,SKU-100021,2809,173736.65,118.9977
WH-NORTH,SKU-100024,1602,132773.76,90.9407
WH-NORTH,SKU-100030,2629,79027.74,54.1285
WH-NORTH,SKU-100038,2959,66044.88,45.2372
WH-NORTH,SKU-100047,1172,45286.08,31.0182
WH-NORTH,SKU-100053,616,52815.84,36.1752
WH-NORTH,SKU-100054,2624,133771.52,91.6248
WH-NORTH,SKU-100056,1537,34305.84,23.4977
WH-NORTH,SKU-100059,1460,173564.8,118.8805
WH-NORTH,SKU-100060,2488,206205.44,141.2363
WH-NORTH,SKU-100068,1615,63001.15,43.1512
WH-NORTH,SKU-100071,740,63447.6,43.4572
WH-NORTH,SKU-100073,1425,21346.5,14.6205
WH-NORTH,SKU-100080,1588,153035.56,104.8191
WH-NORTH,SKU-100083,1287,49729.68,34.0617
WH-NORTH,SKU-100102,898,26993.88,18.4889
WH-NORTH,SKU-100106,1232,147088.48,100.7456
WH-NORTH,SKU-100107,2315,198488.1,135.9507
WH-NORTH,SKU-100108,822,41905.56,28.7026
WH-NORTH,SKU-100122,2237,87265.37,59.7704
WH-NORTH,SKU-100123,2593,140099.79,95.9592
WH-NORTH,SKU-100124,2477,295729.03,202.5542
WH-NORTH,SKU-100125,1382,118492.68,81.1593
WH-NORTH,SKU-100128,2959,66044.88,45.2372
WH-NORTH,SKU-100142,1950,232810.5,159.4593
WH-NORTH,SKU-100147,585,36182.25,24.7824
WH-NORTH,SKU-100148,734,82560.32,56.5481
WH-NORTH,SKU-100151,1894,76498.66,52.3956
WH-NORTH,SKU-100156,566,17013.96,11.6534
WH-NORTH,SKU-100157,1780,211998.0,145.2035
WH-NORTH,SKU-100162,2016,102775.68,70.3947
WH-NORTH,SKU-100163,1425,21346.5,14.6205
WH-NORTH,SKU-100167,1372,163103.36,111.7151
WH-NORTH,SKU-100170,1588,153035.56,104.8191
WH-NORTH,SKU-100172,2102,143545.58,98.3189
WH-NORTH,SKU-100180,2115,107822.7,73.8516
WH-NORTH,SKU-100181,2210,33105.8,22.6746
WH-NORTH,SKU-100186,1960,162444.8,111.2633
WH-NORTH,SKU-100190,1953,133370.37,91.3496
WH-NORTH,SKU-100198,822,41905.56,28.7026
WH-NORTH,SKU-100209,2958,114297.12,78.2864
WH-NORTH,SKU-100210,2629,79027.74,54.1285
WH-NORTH,SKU-100211,970,115527.0,79.1277
WH-NORTH,SKU-100217,2561,38363.78,26.2759
WH-NORTH,SKU-100219,2822,174540.7,119.5484
WH-NORTH,SKU-100222,1131,93737.28,64.2035
WH-NORTH,SKU-100224,2189,210953.93,144.4893
WH-NORTH,SKU-100230,2892,112816.92,77.2713
WH-NORTH,SKU-100234,2624,133771.52,91.6248
WH-NORTH,SKU-100251,740,63447.6,43.4572
WH-NORTH,SKU-100254,801,17878.32,12.2457
WH-NORTH,SKU-100259,1875,75731.25,51.87
WH-NORTH,SKU-100260,1588,153035.56,104.8191
WH-NORTH,SKU-100270,2115,107822.7,73.8516
WH-NORTH,SKU-100278,2917,281111.29,192.5424
WH-NORTH,SKU-100288,822,41905.56,28.7026
WH-NORTH,SKU-100289,2935,43966.3,30.1131
WH-NORTH,SKU-100290,1494,33346.08,22.8403
WH-NORTH,SKU-100302,2237,87265.37,59.7704
WH-NORTH,SKU-100304,2477,295729.03,202.5542
WH-NORTH,SKU-100310,1339,150610.72,103.1579
WH-NORTH,SKU-100317,1172,45286.08,31.0182
WH-NORTH,SKU-100325,2436,36491.28,24.9934
WH-NORTH,SKU-100329,1460,173564.8,118.8805
WH-NORTH,SKU-100330,2488,206205.44,141.2363
WH-NORTH,SKU-100333,920,43718.4,29.9442
WH-NORTH,SKU-100341,740,63447.6,43.4572
WH-NORTH,SKU-100351,2084,99031.68,67.83
WH-NORTH,SKU-100357,2448,132265.44,90.5931
WH-NORTH,SKU-100358,534,63754.26,43.6673
WH-NORTH,SKU-100365,1462,173802.56,119.0434
WH-NORTH,SKU-100367,2851,115151.89,78.8701
WH-NORTH,SKU-100368,2917,281111.29,192.5424
WH-NORTH,SKU-100369,2079,98794.08,67.6673
WH-NORTH,SKU-100380,1494,33346.08,22.8403
WH-NORTH,SKU-100381,2809,173736.65,118.9977
WH-NORTH,SKU-100383,2638,313605.44,214.7992
WH-NORTH,SKU-100394,2477,295729.03,202.5542
WH-NORTH,SKU-100395,1382,118492.68,81.1593
WH-NORTH,SKU-100399,2822,174540.7,119.5484
WH-NORTH,SKU-100401,1256,149313.28,102.2698
WH-NORTH,SKU-100426,566,17013.96,11.6534
WH-NORTH,SKU-100429,862,46573.86,31.9
WH-NORTH,SKU-100432,2016,102775.68,70.3947
WH-NORTH,SKU-100435,1353,83683.05,57.3171
WH-NORTH,SKU-100447,2448,132265.44,90.5931
WH-NORTH,SKU-100448,534,63754.26,43.6673
WH-NORTH,SKU-100457,2851,115151.89,78.8701
WH-NORTH,SKU-100464,1923,75016.23,51.3806
WH-NORTH,SKU-100471,2809,173736.65,118.9977
WH-NORTH,SKU-100478,2832,193397.28,132.464
WH-NORTH,SKU-100479,2958,114297.12,78.2864
WH-NORTH,SKU-100480,2629,79027.74,54.1285
WH-NORTH,SKU-100481,970,115527.0,79.1277
WH-NORTH,SKU-100483,2593,140099.79,95.9592
WH-NORTH,SKU-100484,2477,295729.03,202.5542
WH-NORTH,SKU-100486,2401,122402.98,83.8381
WH-NORTH,SKU-100489,2822,174540.7,119.5484
WH-NORTH,SKU-100491,1256,149313.28,102.2698
WH-NORTH,SKU-100492,1131,93737.28,64.2035
WH-NORTH,SKU-100495,965,45856.8,31.4088
WH-NORTH,SKU-100498,888,26693.28,18.283
WH-NORTH,SKU-100505,2436,36491.28,24.9934
WH-NORTH,SKU-100507,585,36182.25,24.7824
WH-NORTH,SKU-100512,2942,283520.54,194.1926
WH-NORTH,SKU-100513,920,43718.4,29.9442
WH-NORTH,SKU-100517,1780,211998.0,145.2035
WH-NORTH,SKU-100528,797,66055.36,45.2433
WH-NORTH,SKU-100530,1588,153035.56,104.8191
WH-NORTH,SKU-100531,2084,99031.68,67.83
WH-NORTH,SKU-100535,2627,312875.7,214.2975
WH-NORTH,SKU-100537,2448,132265.44,90.5931
WH-NORTH,SKU-100543,2669,165077.65,113.0668
WH-NORTH,SKU-100556,1232,147088.48,100.7456
WH-NORTH,SKU-100559,2935,43966.3,30.1131
WH-NORTH,SKU-100565,646,26091.94,17.8709
WH-NORTH,SKU-100573,2593,140099.79,95.9592
WH-NORTH,SKU-100580,1339,150610.72,103.1579
WH-NORTH,SKU-100587,1172,45286.08,31.0182
WH-NORTH,SKU-100601,1894,76498.66,52.3956
WH-NORTH,SKU-100608,1615,63001.15,43.1512
WH-NORTH,SKU-100610,2807,335127.73,229.5396
WH-NORTH,SKU-100614,801,17878.32,12.2457
WH-NORTH,SKU-100628,534,63754.26,43.6673
WH-NORTH,SKU-100629,790,67734.6,46.3935
WH-NORTH,SKU-100639,2079,98794.08,67.6673
WH-NORTH,SKU-100641,1068,41267.52,28.2657
WH-NORTH,SKU-100650,1494,33346.08,22.8403
WH-NORTH,SKU-100651,2809,173736.65,118.9977
WH-NORTH,SKU-100655,646,26091.94,17.8709
WH-NORTH,SKU-100662,2237,87265.37,59.7704
WH-NORTH,SKU-100663,2593,140099.79,95.9592
WH-NORTH,SKU-100667,2561,38363.78,26.2759
WH-NORTH,SKU-100668,2959,66044.88,45.2372
WH-NORTH,SKU-100677,1172,45286.08,31.0182
WH-NORTH,SKU-100681,1626,87852.78,60.1734
WH-NORTH,SKU-100684,2624,133771.52,91.6248
WH-NORTH,SKU-100686,1537,34305.84,23.4977
WH-NORTH,SKU-100693,920,43718.4,29.9442
WH-NORTH,SKU-100697,1780,211998.0,145.2035
WH-NORTH,SKU-100699,862,46573.86,31.9
WH-NORTH,SKU-100701,740,63447.6,43.4572
WH-NORTH,SKU-100702,2016,102775.68,70.3947
WH-NORTH,SKU-100712,2102,143545.58,98.3189
WH-NORTH,SKU-100717,2448,132265.44,90.5931
WH-NORTH,SKU-100722,2006,44773.92,30.6677
WH-NORTH,SKU-100723,2669,165077.65,113.0668
WH-NORTH,SKU-100732,898,26993.88,18.4889
WH-NORTH,SKU-100740,1494,33346.08,22.8403
WH-NORTH,SKU-100750,2629,79027.74,54.1285
WH-NORTH,SKU-100754,2477,295729.03,202.5542
WH-NORTH,SKU-100766,1842,125790.18,86.1577
WH-NORTH,SKU-100769,2816,335385.6,229.7152
WH-NORTH,SKU-100770,2892,112816.92,77.2713
WH-NORTH,SKU-100774,2624,133771.52,91.6248
WH-NORTH,SKU-100775,2436,36491.28,24.9934
WH-NORTH,SKU-100778,734,82560.32,56.5481
WH-NORTH,SKU-100789,862,46573.86,31.9
WH-NORTH,SKU-100790,2807,335127.73,229.5396
WH-NORTH,SKU-100793,1425,21346.5,14.6205
WH-NORTH,SKU-100795,1353,83683.05,57.3171
WH-NORTH,SKU-100817,2851,115151.89,78.8701
WH-NORTH,SKU-100818,2917,281111.29,192.5424
WH-NORTH,SKU-100831,2809,173736.65,118.9977
WH-NORTH,SKU-100836,1224,117956.88,80.7926
WH-NORTH,SKU-100837,872,41437.44,28.3819
WH-NORTH,SKU-100843,2593,140099.79,95.9592
WH-NORTH,SKU-100845,1382,118492.68,81.1593
WH-NORTH,SKU-100850,1339,150610.72,103.1579
WH-NORTH,SKU-100851,1256,149313.28,102.2698
WH-NORTH,SKU-100853,2251,90917.89,62.2717
WH-NORTH,SKU-100876,566,17013.96,11.6534
WH-NORTH,SKU-100878,1615,63001.15,43.1512
WH-NORTH,SKU-100879,862,46573.86,31.9
WH-NORTH,SKU-100882,2016,102775.68,70.3947
WH-NORTH,SKU-100887,1372,163103.36,111.7151
WH-NORTH,SKU-100889,1875,75731.25,51.87
WH-NORTH,SKU-100891,2084,99031.68,67.83
WH-NORTH,SKU-100898,534,63754.26,43.6673
WH-NORTH,SKU-100904,2483,279287.84,191.2928
WH-NORTH,SKU-100916,1232,147088.48,100.7456
WH-NORTH,SKU-100930,2629,79027.74,54.1285
WH-NORTH,SKU-100933,2593,140099.79,95.9592
WH-NORTH,SKU-100934,2477,295729.03,202.5542
WH-NORTH,SKU-100935,1382,118492.68,81.1593
WH-NORTH,SKU-100936,2401,122402.98,83.8381
WH-NORTH,SKU-100939,2822,174540.7,119.5484
WH-NORTH,SKU-100941,1256,149313.28,102.2698
WH-NORTH,SKU-100948,888,26693.28,18.283
WH-NORTH,SKU-100954,2624,133771.52,91.6248
WH-NORTH,SKU-100960,2488,206205.44,141.2363
WH-NORTH,SKU-100975,1353,83683.05,57.3171
WH-NORTH,SKU-100976,510,57364.8,39.2909
WH-NORTH,SKU-100989,790,67734.6,46.3935
WH-NORTH,SKU-100992,2006,44773.92,30.6677
WH-NORTH,SKU-100993,2669,165077.65,113.0668
WH-NORTH,SKU-100996,1960,162444.8,111.2633
